case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G06_R0254,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.85,0.2,0.3,4.0,10.641,11.08173602380954
G06_R0255,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.85,0.3,0.3,4.0,11.828,12.182443560019832
G06_R0256,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.8,0.1,0.3,4.0,9.7993,10.237221711805551
G06_R0257,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.8,0.2,0.3,4.0,10.647,11.081850700396842
G06_R0258,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.8,0.3,0.3,4.0,11.837,12.183073601686498
G06_R0259,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.75,0.1,0.3,4.0,9.8037,10.23799586656746
G06_R0260,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.75,0.2,0.3,4.0,10.654,11.084156861111143
G06_R0261,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.75,0.3,0.3,4.0,11.846,12.185399433531758
G06_R0262,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.7,0.1,0.3,4.0,9.8083,10.23739320882936
G06_R0263,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.7,0.2,0.3,4.0,10.661,11.084556762896858
G06_R0264,G06,LOGO,holdout_G06,G06,100,6,0.0001,0.7,0.3,0.3,4.0,11.856,12.185620141865094
G06_R0265,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.85,0.1,0.3,4.0,9.871,10.31149174553577
G06_R0266,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.85,0.2,0.3,4.0,10.715,11.092314592927911
G06_R0267,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.85,0.3,0.3,4.0,11.895,12.313681943452382
G06_R0268,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.8,0.1,0.3,4.0,9.8723,10.31203751488101
G06_R0269,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.8,0.2,0.3,4.0,10.717,11.092383799277124
G06_R0270,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.8,0.3,0.3,4.0,11.898,12.336622894751097
G06_R0271,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.75,0.1,0.3,4.0,9.8736,10.31176314880957
G06_R0272,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.75,0.2,0.3,4.0,10.719,11.094042452054891
G06_R0273,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.75,0.3,0.3,4.0,11.902,12.34443460407649
G06_R0274,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.7,0.1,0.3,4.0,9.875,10.311028366071469
G06_R0275,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.7,0.2,0.3,4.0,10.721,11.094396145507272
G06_R0276,G06,LOGO,holdout_G06,G06,100,6,1e-05,0.7,0.3,0.3,4.0,11.905,12.345916675505066
G06_R0277,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.85,0.1,0.3,4.0,9.899,10.333592970238266
G06_R0278,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.85,0.2,0.3,4.0,10.743,11.118440370535746
G06_R0279,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.85,0.3,0.3,4.0,11.927,12.32467583035711
G06_R0280,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.8,0.1,0.3,4.0,9.8992,10.3338682723216
G06_R0281,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.8,0.2,0.3,4.0,10.744,11.118182278273844
G06_R0282,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.8,0.3,0.3,4.0,11.928,12.357316714691509
G06_R0283,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.75,0.1,0.3,4.0,9.8994,10.333556715773982
G06_R0284,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.75,0.2,0.3,4.0,10.744,11.118639438988131
G06_R0285,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.75,0.3,0.3,4.0,11.928,12.366243412112151
G06_R0286,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.7,0.1,0.3,4.0,9.8996,10.332935787202546
G06_R0287,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.7,0.2,0.3,4.0,10.745,11.118814376488134
G06_R0288,G06,LOGO,holdout_G06,G06,100,6,1e-06,0.7,0.3,0.3,4.0,11.929,12.36769402520739
G06_R0289,G06,LOGO,holdout_G06,G06,100,20,0.001,0.85,0.1,0.3,4.0,13.424,14.109009909226204
G06_R0290,G06,LOGO,holdout_G06,G06,100,20,0.001,0.85,0.2,0.3,4.0,14.69,15.19306631331167
G06_R0291,G06,LOGO,holdout_G06,G06,100,20,0.001,0.85,0.3,0.3,4.0,16.427,16.531076255952392
G06_R0292,G06,LOGO,holdout_G06,G06,100,20,0.001,0.8,0.1,0.3,4.0,13.44,14.109105409226206
G06_R0293,G06,LOGO,holdout_G06,G06,100,20,0.001,0.8,0.2,0.3,4.0,14.713,15.194215991883103
G06_R0294,G06,LOGO,holdout_G06,G06,100,20,0.001,0.8,0.3,0.3,4.0,16.456,16.532224799107144
G06_R0295,G06,LOGO,holdout_G06,G06,100,20,0.001,0.75,0.1,0.3,4.0,13.455,14.11308936011909
G06_R0296,G06,LOGO,holdout_G06,G06,100,20,0.001,0.75,0.2,0.3,4.0,14.736,15.200860679383116
G06_R0297,G06,LOGO,holdout_G06,G06,100,20,0.001,0.75,0.3,0.3,4.0,16.486,16.54499678382033
G06_R0298,G06,LOGO,holdout_G06,G06,100,20,0.001,0.7,0.1,0.3,4.0,13.471,14.114115922619089
G06_R0299,G06,LOGO,holdout_G06,G06,100,20,0.001,0.7,0.2,0.3,4.0,14.76,15.202860819264062
G06_R0300,G06,LOGO,holdout_G06,G06,100,20,0.001,0.7,0.3,0.3,4.0,16.515,16.548567489177472
G06_R0301,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.85,0.1,0.3,4.0,13.763,14.481518802534277
G06_R0302,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.85,0.2,0.3,4.0,14.922,15.623481249594128
G06_R0303,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.85,0.3,0.3,4.0,16.55,17.11437527642494
G06_R0304,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.8,0.1,0.3,4.0,13.769,14.482456168605705
G06_R0305,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.8,0.2,0.3,4.0,14.931,15.624104166260793
G06_R0306,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.8,0.3,0.3,4.0,16.563,17.11573004130589
G06_R0307,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.75,0.1,0.3,4.0,13.775,14.4850778580898
G06_R0308,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.75,0.2,0.3,4.0,14.94,15.626997274891746
G06_R0309,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.75,0.3,0.3,4.0,16.576,17.1194572674964
G06_R0310,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.7,0.1,0.3,4.0,13.782,14.484162608089797
G06_R0311,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.7,0.2,0.3,4.0,14.95,15.626557983225076
G06_R0312,G06,LOGO,holdout_G06,G06,100,20,0.0001,0.7,0.3,0.3,4.0,16.591,17.118660017496403
G06_R0313,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.85,0.1,0.3,4.0,13.86,14.581614715277786
G06_R0314,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.85,0.2,0.3,4.0,15.005,15.727279460407631
G06_R0315,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.85,0.3,0.3,4.0,16.601,17.249575942956316
G06_R0316,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.8,0.1,0.3,4.0,13.861,14.582402081349212
G06_R0317,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.8,0.2,0.3,4.0,15.008,15.727744332431428
G06_R0318,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.8,0.3,0.3,4.0,16.605,17.251141862599177
G06_R0319,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.75,0.1,0.3,4.0,13.863,14.582792645833376
G06_R0320,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.75,0.2,0.3,4.0,15.011,15.729039531836158
G06_R0321,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.75,0.3,0.3,4.0,16.61,17.25214964087303
G06_R0322,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.7,0.1,0.3,4.0,13.865,14.582010663690516
G06_R0323,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.7,0.2,0.3,4.0,15.014,15.728672844336153
G06_R0324,G06,LOGO,holdout_G06,G06,100,20,1e-05,0.7,0.3,0.3,4.0,16.614,17.251267682539698
G06_R0325,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.85,0.1,0.3,4.0,13.897,14.611997790178645
G06_R0326,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.85,0.2,0.3,4.0,15.041,15.75805414272182
G06_R0327,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.85,0.3,0.3,4.0,16.638,17.285018247835385
G06_R0328,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.8,0.1,0.3,4.0,13.897,14.612455364583404
G06_R0329,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.8,0.2,0.3,4.0,15.042,15.757901598078954
G06_R0330,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.8,0.3,0.3,4.0,16.639,17.28620811539491
G06_R0331,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.75,0.1,0.3,4.0,13.897,14.612211789186595
G06_R0332,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.75,0.2,0.3,4.0,15.042,15.758432711174184
G06_R0333,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.75,0.3,0.3,4.0,16.64,17.286846704680634
G06_R0334,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.7,0.1,0.3,4.0,13.898,14.612068765377073
G06_R0335,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.7,0.2,0.3,4.0,15.043,15.758206690340849
G06_R0336,G06,LOGO,holdout_G06,G06,100,20,1e-06,0.7,0.3,0.3,4.0,16.641,17.28650278801397
G06_R0337,G06,LOGO,holdout_G06,G06,100,50,0.001,0.85,0.1,0.3,4.0,17.881,18.948331766369023
G06_R0338,G06,LOGO,holdout_G06,G06,100,50,0.001,0.85,0.2,0.3,4.0,19.632,20.46281516139071
G06_R0339,G06,LOGO,holdout_G06,G06,100,50,0.001,0.85,0.3,0.3,4.0,22.078,22.263620233134912
G06_R0340,G06,LOGO,holdout_G06,G06,100,50,0.001,0.8,0.1,0.3,4.0,17.901,18.948761328869026
G06_R0341,G06,LOGO,holdout_G06,G06,100,50,0.001,0.8,0.2,0.3,4.0,19.663,20.46341482805738
G06_R0342,G06,LOGO,holdout_G06,G06,100,50,0.001,0.8,0.3,0.3,4.0,22.119,22.26564665277777
G06_R0343,G06,LOGO,holdout_G06,G06,100,50,0.001,0.75,0.1,0.3,4.0,17.923,18.9577607703373
G06_R0344,G06,LOGO,holdout_G06,G06,100,50,0.001,0.75,0.2,0.3,4.0,19.696,20.476079772501794
G06_R0345,G06,LOGO,holdout_G06,G06,100,50,0.001,0.75,0.3,0.3,4.0,22.16,22.27962887748013
G06_R0346,G06,LOGO,holdout_G06,G06,100,50,0.001,0.7,0.1,0.3,4.0,17.945,18.95790124950397
G06_R0347,G06,LOGO,holdout_G06,G06,100,50,0.001,0.7,0.2,0.3,4.0,19.729,20.476081730835133
G06_R0348,G06,LOGO,holdout_G06,G06,100,50,0.001,0.7,0.3,0.3,4.0,22.202,22.28364270188489
G06_R0349,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.85,0.1,0.3,4.0,18.321,19.46941665525797
G06_R0350,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.85,0.2,0.3,4.0,19.886,21.03925574603173
G06_R0351,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.85,0.3,0.3,4.0,22.136,23.056492939980185
G06_R0352,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.8,0.1,0.3,4.0,18.329,19.47016828025796
G06_R0353,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.8,0.2,0.3,4.0,19.898,21.04047551388888
G06_R0354,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.8,0.3,0.3,4.0,22.154,23.05937309623019
G06_R0355,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.75,0.1,0.3,4.0,18.338,19.471868134424604
G06_R0356,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.75,0.2,0.3,4.0,19.911,21.04517463888892
G06_R0357,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.75,0.3,0.3,4.0,22.173,23.06495323015875
G06_R0358,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.7,0.1,0.3,4.0,18.347,19.470895780257933
G06_R0359,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.7,0.2,0.3,4.0,19.924,21.044493181547647
G06_R0360,G06,LOGO,holdout_G06,G06,100,50,0.0001,0.7,0.3,0.3,4.0,22.192,23.06374512599208
G06_R0361,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.85,0.1,0.3,4.0,18.449,19.6025577642948
G06_R0362,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.85,0.2,0.3,4.0,19.985,21.18628786521459
G06_R0363,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.85,0.3,0.3,4.0,22.169,23.240535674963866
G06_R0364,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.8,0.1,0.3,4.0,18.451,19.60369999346147
G06_R0365,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.8,0.2,0.3,4.0,19.989,21.18742127890508
G06_R0366,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.8,0.3,0.3,4.0,22.174,23.24333598746388
G06_R0367,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.75,0.1,0.3,4.0,18.454,19.603455314889995
G06_R0368,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.75,0.2,0.3,4.0,19.993,21.18937677592894
G06_R0369,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.75,0.3,0.3,4.0,22.18,23.244964017225776
G06_R0370,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.7,0.1,0.3,4.0,18.457,19.60285762738999
G06_R0371,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.7,0.2,0.3,4.0,19.997,21.18893822632577
G06_R0372,G06,LOGO,holdout_G06,G06,100,50,1e-05,0.7,0.3,0.3,4.0,22.187,23.244169340142445
G06_R0373,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.85,0.1,0.3,4.0,18.499,19.643587216294108
G06_R0374,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.85,0.2,0.3,4.0,20.033,21.22851751600821
G06_R0375,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.85,0.3,0.3,4.0,22.212,23.28825661990438
G06_R0376,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.8,0.1,0.3,4.0,18.5,19.64404986212745
G06_R0377,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.8,0.2,0.3,4.0,20.034,21.22955222136536
G06_R0378,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.8,0.3,0.3,4.0,22.213,23.29023481782105
G06_R0379,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.75,0.1,0.3,4.0,18.5,19.64369753772269
G06_R0380,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.75,0.2,0.3,4.0,20.035,21.231022030889218
G06_R0381,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.75,0.3,0.3,4.0,22.214,23.291368202741623
G06_R0382,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.7,0.1,0.3,4.0,18.5,19.643164246056028
G06_R0383,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.7,0.2,0.3,4.0,20.035,21.230574599341608
G06_R0384,G06,LOGO,holdout_G06,G06,100,50,1e-06,0.7,0.3,0.3,4.0,22.216,23.29081935899162
G06_R0385,G06,LOGO,holdout_G06,G06,250,3,0.001,0.85,0.1,0.3,4.0,9.7418,10.300344534586962
G06_R0386,G06,LOGO,holdout_G06,G06,250,3,0.001,0.85,0.2,0.3,4.0,10.665,11.20954065426588
G06_R0387,G06,LOGO,holdout_G06,G06,250,3,0.001,0.85,0.3,0.3,4.0,12.244,12.453383197916644
G06_R0388,G06,LOGO,holdout_G06,G06,250,3,0.001,0.8,0.1,0.3,4.0,9.7538,10.301710263753629
G06_R0389,G06,LOGO,holdout_G06,G06,250,3,0.001,0.8,0.2,0.3,4.0,10.681,11.210383362599211
G06_R0390,G06,LOGO,holdout_G06,G06,250,3,0.001,0.8,0.3,0.3,4.0,12.264,12.453855260416647
G06_R0391,G06,LOGO,holdout_G06,G06,250,3,0.001,0.75,0.1,0.3,4.0,9.7665,10.304803144706025
G06_R0392,G06,LOGO,holdout_G06,G06,250,3,0.001,0.75,0.2,0.3,4.0,10.698,11.216078621527766
G06_R0393,G06,LOGO,holdout_G06,G06,250,3,0.001,0.75,0.3,0.3,4.0,12.282,12.462239662202386
G06_R0394,G06,LOGO,holdout_G06,G06,250,3,0.001,0.7,0.1,0.3,4.0,9.78,10.303321973079042
G06_R0395,G06,LOGO,holdout_G06,G06,250,3,0.001,0.7,0.2,0.3,4.0,10.714,11.216185642857129
G06_R0396,G06,LOGO,holdout_G06,G06,250,3,0.001,0.7,0.3,0.3,4.0,12.298,12.463283474702385
G06_R0397,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.85,0.1,0.3,4.0,10.015,10.456738919146831
G06_R0398,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.85,0.2,0.3,4.0,10.976,11.266943733134944
G06_R0399,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.85,0.3,0.3,4.0,12.372,12.416233016369016
G06_R0400,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.8,0.1,0.3,4.0,10.019,10.458409179563496
G06_R0401,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.8,0.2,0.3,4.0,10.984,11.267860108134949
G06_R0402,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.8,0.3,0.3,4.0,12.383,12.41657966220235
G06_R0403,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.75,0.1,0.3,4.0,10.024,10.458535426587323
G06_R0404,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.75,0.2,0.3,4.0,10.992,11.270800724206367
G06_R0405,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.75,0.3,0.3,4.0,12.394,12.42212075744047
G06_R0406,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.7,0.1,0.3,4.0,10.029,10.456997213293675
G06_R0407,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.7,0.2,0.3,4.0,11.0,11.271215013392878
G06_R0408,G06,LOGO,holdout_G06,G06,250,3,0.0001,0.7,0.3,0.3,4.0,12.406,12.423226028273804
G06_R0409,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.85,0.1,0.3,4.0,10.095,10.502653779761893
G06_R0410,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.85,0.2,0.3,4.0,11.043,11.25675867933803
G06_R0411,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.85,0.3,0.3,4.0,12.473,12.352032984126978
G06_R0412,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.8,0.1,0.3,4.0,10.097,10.503389803571416
G06_R0413,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.8,0.2,0.3,4.0,11.047,11.257244335588034
G06_R0414,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.8,0.3,0.3,4.0,12.477,12.352136234126975
G06_R0415,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.75,0.1,0.3,4.0,10.098,10.50387832440473
G06_R0416,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.75,0.2,0.3,4.0,11.05,11.25883405880231
G06_R0417,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.75,0.3,0.3,4.0,12.482,12.353594436507915
G06_R0418,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.7,0.1,0.3,4.0,10.1,10.503335017361085
G06_R0419,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.7,0.2,0.3,4.0,11.054,11.259418964060249
G06_R0420,G06,LOGO,holdout_G06,G06,250,3,1e-05,0.7,0.3,0.3,4.0,12.488,12.353787609126964
G06_R0421,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.85,0.1,0.3,4.0,10.124,10.518156461805535
G06_R0422,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.85,0.2,0.3,4.0,11.055,11.25095364362376
G06_R0423,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.85,0.3,0.3,4.0,12.484,12.33675644742067
G06_R0424,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.8,0.1,0.3,4.0,10.124,10.51883254811506
G06_R0425,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.8,0.2,0.3,4.0,11.056,11.251304310290427
G06_R0426,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.8,0.3,0.3,4.0,12.485,12.33692732242067
G06_R0427,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.1,0.3,4.0,10.125,10.519064476686486
G06_R0428,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.2,0.3,4.0,11.057,11.25223573886188
G06_R0429,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.3,0.3,4.0,12.487,12.337718325396832
G06_R0430,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.1,0.3,4.0,10.125,10.51851804464284
G06_R0431,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.2,0.3,4.0,11.058,11.252951034000771
G06_R0432,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.3,0.3,4.0,12.489,12.337911498015876
G06_R0433,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.1,0.3,4.0,11.93,12.531943648809548
G06_R0434,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.2,0.3,4.0,13.012,13.648338346726176
G06_R0435,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.3,0.3,4.0,14.819,15.18452410168647
G06_R0436,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.1,0.3,4.0,11.945,12.53364214880955
G06_R0437,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.2,0.3,4.0,13.032,13.654404209325378
G06_R0438,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.3,0.3,4.0,14.843,15.18436911359123
G06_R0439,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.1,0.3,4.0,11.961,12.537957393849211
G06_R0440,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.2,0.3,4.0,13.054,13.664774613095211
G06_R0441,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.3,0.3,4.0,14.865,15.193890277281712
G06_R0442,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.1,0.3,4.0,11.977,12.5368968045635
G06_R0443,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.2,0.3,4.0,13.076,13.669735680059498
G06_R0444,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.3,0.3,4.0,14.885,15.194706152281713
G06_R0445,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.1,0.3,4.0,12.281,12.711584557629822
G06_R0446,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.2,0.3,4.0,13.482,13.6610202559524
G06_R0447,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.3,0.3,4.0,15.187,15.027574364087313
G06_R0448,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.1,0.3,4.0,12.287,12.713654015963153
G06_R0449,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.2,0.3,4.0,13.492,13.66845587599208
G06_R0450,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.3,0.3,4.0,15.2,15.02716610515874
G06_R0451,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.1,0.3,4.0,12.293,12.715639974296485
G06_R0452,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.2,0.3,4.0,13.502,13.67720194940476
G06_R0453,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.3,0.3,4.0,15.215,15.03165458878969
G06_R0454,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.1,0.3,4.0,12.299,12.71455873917744
G06_R0455,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.2,0.3,4.0,13.513,13.680304422619038
G06_R0456,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.3,0.3,4.0,15.229,15.033398797123024
G06_R0457,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.1,0.3,4.0,12.382,12.76004664443546
G06_R0458,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.2,0.3,4.0,13.564,13.645487115575408
G06_R0459,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.3,0.3,4.0,15.305,14.926735407738128
G06_R0460,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.1,0.3,4.0,12.384,12.760806456935454
G06_R0461,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.2,0.3,4.0,13.568,13.64826854960318
G06_R0462,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.3,0.3,4.0,15.311,14.926930431547651
G06_R0463,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.1,0.3,4.0,12.386,12.761746007530714
G06_R0464,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.2,0.3,4.0,13.572,13.651916225694446
G06_R0465,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.3,0.3,4.0,15.317,14.928652022321454
G06_R0466,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.1,0.3,4.0,12.388,12.761540986697382
G06_R0467,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.2,0.3,4.0,13.576,13.654260547123013
G06_R0468,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.3,0.3,4.0,15.324,14.92998875148812
G06_R0469,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.1,0.3,4.0,12.419,12.777499294146782
G06_R0470,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.2,0.3,4.0,13.56,13.631878907828298
G06_R0471,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.3,0.3,4.0,15.318,14.90112385218258
G06_R0472,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.1,0.3,4.0,12.419,12.778096085813443
G06_R0473,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.2,0.3,4.0,13.561,13.632967829951308
G06_R0474,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.3,0.3,4.0,15.32,14.901550730158776
G06_R0475,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.1,0.3,4.0,12.419,12.77842770783726
G06_R0476,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.2,0.3,4.0,13.562,13.63583196090368
G06_R0477,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.3,0.3,4.0,15.322,14.902843739087311
G06_R0478,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.7,0.1,0.3,4.0,12.42,12.778315181051546
