case_uid,geometry_id,protocol,fold_name,heldout_geometry,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G06_R0426,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.8,0.3,0.3,4.0,1930.721,1833.376403260606,-97.34459673939386,97.34459673939386
G06_R0427,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.1,0.3,4.0,310.53561,282.9899343952994,-27.545675604700648,27.545675604700648
G06_R0428,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.2,0.3,4.0,925.7746,874.6659192470966,-51.10868075290341,51.10868075290341
G06_R0429,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.75,0.3,0.3,4.0,1940.02067,1842.9103960095736,-97.11027399042656,97.11027399042656
G06_R0430,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.1,0.3,4.0,312.29532,284.69969400086035,-27.595625999139656,27.595625999139656
G06_R0431,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.2,0.3,4.0,931.59425,880.4177183958226,-51.1765316041774,51.1765316041774
G06_R0432,G06,LOGO,holdout_G06,G06,250,3,1e-06,0.7,0.3,0.3,4.0,1951.12032,1853.9292445890892,-97.19107541091056,97.19107541091056
G06_R0433,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.1,0.3,4.0,74.877079,55.49288128644052,-19.384197713559477,19.384197713559477
G06_R0434,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.2,0.3,4.0,112.536237,81.7133527281117,-30.8228842718883,30.8228842718883
G06_R0435,G06,LOGO,holdout_G06,G06,250,6,0.001,0.85,0.3,0.3,4.0,176.502599,122.91889198401896,-53.58370701598104,53.58370701598104
G06_R0436,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.1,0.3,4.0,75.36948600000001,55.74847617094072,-19.62100982905929,19.62100982905929
G06_R0437,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.2,0.3,4.0,113.534491,82.20914120631764,-31.325349793682363,31.325349793682363
G06_R0438,G06,LOGO,holdout_G06,G06,250,6,0.001,0.8,0.3,0.3,4.0,178.461943,124.14415697890858,-54.31778602109141,54.31778602109141
G06_R0439,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.1,0.3,4.0,75.897724,56.1814221986216,-19.716301801378396,19.716301801378396
G06_R0440,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.2,0.3,4.0,114.592663,83.02159218657378,-31.571070813426218,31.571070813426218
G06_R0441,G06,LOGO,holdout_G06,G06,250,6,0.001,0.75,0.3,0.3,4.0,180.571313,125.48493513135132,-55.08637786864868,55.08637786864868
G06_R0442,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.1,0.3,4.0,76.46477200000001,56.48079177147842,-19.983980228521588,19.983980228521588
G06_R0443,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.2,0.3,4.0,115.730741,83.62546615569661,-32.10527484430338,32.10527484430338
G06_R0444,G06,LOGO,holdout_G06,G06,250,6,0.001,0.7,0.3,0.3,4.0,182.840719,126.9109314081078,-55.92978759189222,55.92978759189222
G06_R0445,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.1,0.3,4.0,92.225991,68.27571311080284,-23.950277889197157,23.950277889197157
G06_R0446,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.2,0.3,4.0,149.227238,107.64861593646144,-41.57862206353855,41.57862206353855
G06_R0447,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.85,0.3,0.3,4.0,254.60572,173.7864997727398,-80.81922022726019,80.81922022726019
G06_R0448,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.1,0.3,4.0,92.50351,68.44786307718931,-24.05564692281069,24.05564692281069
G06_R0449,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.2,0.3,4.0,149.908373,108.0783624531823,-41.83001054681772,41.83001054681772
G06_R0450,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.8,0.3,0.3,4.0,256.0972,174.61094475296952,-81.48625524703047,81.48625524703047
G06_R0451,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.1,0.3,4.0,92.803878,68.73462431207297,-24.06925368792703,24.06925368792703
G06_R0452,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.2,0.3,4.0,150.66955199999998,108.80687402674664,-41.86267797325336,41.86267797325336
G06_R0453,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.75,0.3,0.3,4.0,257.74966,176.18666467546353,-81.56299532453647,81.56299532453647
G06_R0454,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.1,0.3,4.0,93.13107,68.92660962530357,-24.204460374696424,24.204460374696424
G06_R0455,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.2,0.3,4.0,151.52076100000002,109.32567585974408,-42.19508514025596,42.19508514025596
G06_R0456,G06,LOGO,holdout_G06,G06,250,6,0.0001,0.7,0.3,0.3,4.0,259.59323,177.2317829356724,-82.36144706432759,82.36144706432759
G06_R0457,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.1,0.3,4.0,121.77874,95.51385029215405,-26.264889707845967,26.264889707845967
G06_R0458,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.2,0.3,4.0,239.14262,192.47753676627747,-46.66508323372253,46.66508323372253
G06_R0459,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.85,0.3,0.3,4.0,444.00754,351.0069045707216,-93.00063542927847,93.00063542927847
G06_R0460,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.1,0.3,4.0,122.21817,95.81755187351978,-26.400618126480225,26.400618126480225
G06_R0461,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.2,0.3,4.0,240.492,193.440211276748,-47.05178872325197,47.05178872325197
G06_R0462,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.8,0.3,0.3,4.0,446.75786,353.1386081272074,-93.61925187279256,93.61925187279256
G06_R0463,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.1,0.3,4.0,122.71755,96.38786435393231,-26.329685646067688,26.329685646067688
G06_R0464,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.2,0.3,4.0,242.06134,195.1681312630688,-46.8932087369312,46.8932087369312
G06_R0465,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.75,0.3,0.3,4.0,449.92835,356.3037299413035,-93.62462005869652,93.62462005869652
G06_R0466,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.1,0.3,4.0,123.29688,96.78322037647196,-26.51365962352804,26.51365962352804
G06_R0467,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.2,0.3,4.0,243.88065,196.5458167892152,-47.33483321078481,47.33483321078481
G06_R0468,G06,LOGO,holdout_G06,G06,250,6,1e-05,0.7,0.3,0.3,4.0,453.61904,359.5027169328951,-94.11632306710489,94.11632306710489
G06_R0469,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.1,0.3,4.0,307.83613,280.34718825284284,-27.488941747157185,27.488941747157185
G06_R0470,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.2,0.3,4.0,916.98522,866.0686488717679,-50.916571128232135,50.916571128232135
G06_R0471,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.85,0.3,0.3,4.0,1922.9213,1825.5297749628307,-97.39152503716925,97.39152503716925
G06_R0472,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.1,0.3,4.0,309.07588,281.56430342444384,-27.51157657555615,27.51157657555615
G06_R0473,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.2,0.3,4.0,920.97492,869.8396898169729,-51.13523018302715,51.13523018302715
G06_R0474,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.8,0.3,0.3,4.0,1930.721,1833.3819310831063,-97.33906891689368,97.33906891689368
G06_R0475,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.1,0.3,4.0,310.53561,282.99259185495123,-27.54301814504879,27.54301814504879
G06_R0476,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.2,0.3,4.0,925.7746,874.670121241888,-51.10447875811201,51.10447875811201
G06_R0477,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.75,0.3,0.3,4.0,1940.02067,1842.9120745181156,-97.10859548188478,97.10859548188478
G06_R0478,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.7,0.1,0.3,4.0,312.29532,284.701669541034,-27.59365045896601,27.59365045896601
G06_R0479,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.7,0.2,0.3,4.0,931.59425,880.4037838458227,-51.19046615417733,51.19046615417733
G06_R0480,G06,LOGO,holdout_G06,G06,250,6,1e-06,0.7,0.3,0.3,4.0,1951.12032,1853.9134232109643,-97.20689678903544,97.20689678903544
G06_R0481,G06,LOGO,holdout_G06,G06,250,20,0.001,0.85,0.1,0.3,4.0,74.877079,55.49399328823221,-19.383085711767784,19.383085711767784
G06_R0482,G06,LOGO,holdout_G06,G06,250,20,0.001,0.85,0.2,0.3,4.0,112.536237,81.71704622916725,-30.819190770832748,30.819190770832748
G06_R0483,G06,LOGO,holdout_G06,G06,250,20,0.001,0.85,0.3,0.3,4.0,176.502599,122.9124343641023,-53.59016463589771,53.59016463589771
G06_R0484,G06,LOGO,holdout_G06,G06,250,20,0.001,0.8,0.1,0.3,4.0,75.36948600000001,55.7493473921074,-19.620138607892606,19.620138607892606
G06_R0485,G06,LOGO,holdout_G06,G06,250,20,0.001,0.8,0.2,0.3,4.0,113.534491,82.21468213695653,-31.31980886304348,31.31980886304348
G06_R0486,G06,LOGO,holdout_G06,G06,250,20,0.001,0.8,0.3,0.3,4.0,178.461943,124.1396073460008,-54.3223356539992,54.3223356539992
G06_R0487,G06,LOGO,holdout_G06,G06,250,20,0.001,0.75,0.1,0.3,4.0,75.897724,56.18040180945494,-19.71732219054505,19.71732219054505
G06_R0488,G06,LOGO,holdout_G06,G06,250,20,0.001,0.75,0.2,0.3,4.0,114.592663,83.0248937711571,-31.567769228842906,31.567769228842906
G06_R0489,G06,LOGO,holdout_G06,G06,250,20,0.001,0.75,0.3,0.3,4.0,180.571313,125.47815601446436,-55.09315698553564,55.09315698553564
G06_R0490,G06,LOGO,holdout_G06,G06,250,20,0.001,0.7,0.1,0.3,4.0,76.46477200000001,56.48029415818677,-19.98447784181324,19.98447784181324
G06_R0491,G06,LOGO,holdout_G06,G06,250,20,0.001,0.7,0.2,0.3,4.0,115.730741,83.6243535496133,-32.10638745038669,32.10638745038669
G06_R0492,G06,LOGO,holdout_G06,G06,250,20,0.001,0.7,0.3,0.3,4.0,182.840719,126.91788057669108,-55.92283842330893,55.92283842330893
G06_R0493,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.85,0.1,0.3,4.0,92.225991,68.27463523392075,-23.95135576607925,23.95135576607925
G06_R0494,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.85,0.2,0.3,4.0,149.227238,107.64806995061618,-41.579168049383824,41.579168049383824
G06_R0495,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.85,0.3,0.3,4.0,254.60572,173.7763404840971,-80.8293795159029,80.8293795159029
G06_R0496,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.8,0.1,0.3,4.0,92.50451,68.44734215630717,-24.057167843692824,24.057167843692824
G06_R0497,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.8,0.2,0.3,4.0,149.908373,108.07841874892034,-41.82995425107967,41.82995425107967
G06_R0498,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.8,0.3,0.3,4.0,256.0972,174.6007854643268,-81.49641453567318,81.49641453567318
G06_R0499,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.75,0.1,0.3,4.0,92.803879,68.73395452603128,-24.06992447396871,24.06992447396871
G06_R0500,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.75,0.2,0.3,4.0,150.66955199999998,108.81146123168404,-41.85809076831593,41.85809076831593
G06_R0501,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.75,0.3,0.3,4.0,257.74966,176.19165709438312,-81.55800290561689,81.55800290561689
G06_R0502,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.7,0.1,0.3,4.0,93.131071,68.9258157158244,-24.205255284175607,24.205255284175607
G06_R0503,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.7,0.2,0.3,4.0,151.52076100000002,109.32987375030656,-42.19088724969348,42.19088724969348
G06_R0504,G06,LOGO,holdout_G06,G06,250,20,0.0001,0.7,0.3,0.3,4.0,259.59322,177.2378403755295,-82.35537962447049,82.35537962447049
G06_R0505,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.85,0.1,0.3,4.0,121.77874,95.51461682498694,-26.26412317501305,26.26412317501305
G06_R0506,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.85,0.2,0.3,4.0,239.14262,192.47922220011384,-46.66339779988616,46.66339779988616
G06_R0507,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.85,0.3,0.3,4.0,444.00754,351.01501126965013,-92.99252873034987,92.99252873034987
G06_R0508,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.8,0.1,0.3,4.0,122.21817,95.81865027237964,-26.39951972762036,26.39951972762036
G06_R0509,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.8,0.2,0.3,4.0,240.492,193.44464593245945,-47.04735406754057,47.04735406754057
G06_R0510,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.8,0.3,0.3,4.0,446.75786,353.1411438683979,-93.61671613160212,93.61671613160212
G06_R0511,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.75,0.1,0.3,4.0,122.71755,96.3893682239947,-26.32818177600531,26.32818177600531
G06_R0512,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.75,0.2,0.3,4.0,242.06134,195.1665182176735,-46.89482178232649,46.89482178232649
G06_R0513,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.75,0.3,0.3,4.0,449.92835,356.3187174389225,-93.60963256107756,93.60963256107756
G06_R0514,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.7,0.1,0.3,4.0,123.29688,96.78475510064162,-26.512124899358383,26.512124899358383
G06_R0515,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.7,0.2,0.3,4.0,243.88065,196.53990183006903,-47.34074816993095,47.34074816993095
G06_R0516,G06,LOGO,holdout_G06,G06,250,20,1e-05,0.7,0.3,0.3,4.0,453.61904,359.5178822788772,-94.10115772112276,94.10115772112276
G06_R0517,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.85,0.1,0.3,4.0,307.83613,280.34479681622673,-27.491333183773293,27.491333183773293
G06_R0518,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.85,0.2,0.3,4.0,916.98522,866.1077146951206,-50.87750530487938,50.87750530487938
G06_R0519,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.85,0.3,0.3,4.0,1922.9213,1825.5374539930976,-97.38384600690232,97.38384600690232
G06_R0520,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.8,0.1,0.3,4.0,309.08588,281.5691978639527,-27.51668213604728,27.51668213604728
G06_R0521,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.8,0.2,0.3,4.0,920.97492,869.8758192070522,-51.09910079294775,51.09910079294775
G06_R0522,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.8,0.3,0.3,4.0,1930.721,1833.3573395476888,-97.3636604523108,97.3636604523108
G06_R0523,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.75,0.1,0.3,4.0,310.53561,282.9891109840348,-27.546499015965253,27.546499015965253
G06_R0524,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.75,0.2,0.3,4.0,925.7746,874.6724351171554,-51.10216488284459,51.10216488284459
G06_R0525,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.75,0.3,0.3,4.0,1940.02067,1842.9098912382935,-97.11077876170634,97.11077876170634
G06_R0526,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.7,0.1,0.3,4.0,312.29532,284.7009036551263,-27.594416344873707,27.594416344873707
G06_R0527,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.7,0.2,0.3,4.0,931.59425,880.3972994676974,-51.196950532302594,51.196950532302594
G06_R0528,G06,LOGO,holdout_G06,G06,250,20,1e-06,0.7,0.3,0.3,4.0,1951.12032,1853.9006741692976,-97.21964583070212,97.21964583070212
G06_R0529,G06,LOGO,holdout_G06,G06,250,50,0.001,0.85,0.1,0.3,4.0,74.877079,55.49489070431555,-19.382188295684443,19.382188295684443
G06_R0530,G06,LOGO,holdout_G06,G06,250,50,0.001,0.85,0.2,0.3,4.0,112.536238,81.7147103545006,-30.8215276454994,30.8215276454994
G06_R0531,G06,LOGO,holdout_G06,G06,250,50,0.001,0.85,0.3,0.3,4.0,176.502599,122.91525835293564,-53.587340647064366,53.587340647064366
G06_R0532,G06,LOGO,holdout_G06,G06,250,50,0.001,0.8,0.1,0.3,4.0,75.36948600000001,55.750244808190736,-19.619241191809277,19.619241191809277
G06_R0533,G06,LOGO,holdout_G06,G06,250,50,0.001,0.8,0.2,0.3,4.0,113.534491,82.21295306978988,-31.321537930210127,31.321537930210127
G06_R0534,G06,LOGO,holdout_G06,G06,250,50,0.001,0.8,0.3,0.3,4.0,178.461943,124.13552627204253,-54.32641672795748,54.32641672795748
G06_R0535,G06,LOGO,holdout_G06,G06,250,50,0.001,0.75,0.1,0.3,4.0,75.897724,56.17960524351745,-19.718118756482543,19.718118756482543
G06_R0536,G06,LOGO,holdout_G06,G06,250,50,0.001,0.75,0.2,0.3,4.0,114.592663,83.02712098310947,-31.56554201689053,31.56554201689053
G06_R0537,G06,LOGO,holdout_G06,G06,250,50,0.001,0.75,0.3,0.3,4.0,180.571313,125.47955894887062,-55.091754051129385,55.091754051129385
G06_R0538,G06,LOGO,holdout_G06,G06,250,50,0.001,0.7,0.1,0.3,4.0,76.46477200000001,56.47901603099928,-19.98575596900073,19.98575596900073
G06_R0539,G06,LOGO,holdout_G06,G06,250,50,0.001,0.7,0.2,0.3,4.0,115.730741,83.62581229635731,-32.104928703642685,32.104928703642685
G06_R0540,G06,LOGO,holdout_G06,G06,250,50,0.001,0.7,0.3,0.3,4.0,182.840719,126.91655971635778,-55.92415928364223,55.92415928364223
G06_R0541,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.85,0.1,0.3,4.0,92.225991,68.27415513767073,-23.95183586232926,23.95183586232926
G06_R0542,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.85,0.2,0.3,4.0,149.227237,107.65071510661625,-41.57652189338377,41.57652189338377
G06_R0543,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.85,0.3,0.3,4.0,254.60571,173.7733759713888,-80.8323340286112,80.8323340286112
G06_R0544,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.8,0.1,0.3,4.0,92.50451,68.44686206005717,-24.057647939942825,24.057647939942825
G06_R0545,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.8,0.2,0.3,4.0,149.918373,108.0822680592954,-41.836104940704615,41.836104940704615
G06_R0546,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.8,0.3,0.3,4.0,256.0972,174.59782095161847,-81.49937904838151,81.49937904838151
G06_R0547,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.75,0.1,0.3,4.0,92.803879,68.73404701382294,-24.06983198617705,24.06983198617705
G06_R0548,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.75,0.2,0.3,4.0,150.679551,108.8165542526632,-41.86299674733681,41.86299674733681
G06_R0549,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.75,0.3,0.3,4.0,257.74966,176.1899549462998,-81.55970505370021,81.55970505370021
G06_R0550,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.7,0.1,0.3,4.0,93.131071,68.92590820361606,-24.205162796383945,24.205162796383945
G06_R0551,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.7,0.2,0.3,4.0,151.52076000000002,109.33457994003568,-42.18618005996436,42.18618005996436
G06_R0552,G06,LOGO,holdout_G06,G06,250,50,0.0001,0.7,0.3,0.3,4.0,259.59323,177.23745255140457,-82.35577744859543,82.35577744859543
G06_R0553,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.85,0.1,0.3,4.0,121.77874,95.51619801687234,-26.26254198312766,26.26254198312766
G06_R0554,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.85,0.2,0.3,4.0,239.14262,192.48406326490544,-46.65855673509455,46.65855673509455
G06_R0555,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.85,0.3,0.3,4.0,444.00753,351.02571720715014,-92.98181279284984,92.98181279284984
G06_R0556,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.8,0.1,0.3,4.0,122.21817,95.81990067614,-26.398269323859992,26.398269323859992
G06_R0557,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.8,0.2,0.3,4.0,240.502,193.4485304570427,-47.05346954295732,47.05346954295732
G06_R0558,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.8,0.3,0.3,4.0,446.75786,353.15159963923105,-93.60626036076894,93.60626036076894
G06_R0559,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.75,0.1,0.3,4.0,122.71755,96.38986677482806,-26.32768322517194,26.32768322517194
G06_R0560,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.75,0.2,0.3,4.0,242.06134,195.1765635054512,-46.884776494548845,46.884776494548845
G06_R0561,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.75,0.3,0.3,4.0,449.92834,356.3433579264223,-93.58498207357768,93.58498207357768
G06_R0562,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.7,0.1,0.3,4.0,123.29688,96.78525365147496,-26.51162634852504,26.51162634852504
G06_R0563,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.7,0.2,0.3,4.0,243.88065,196.5517761182634,-47.3288738817366,47.3288738817366
G06_R0564,G06,LOGO,holdout_G06,G06,250,50,1e-05,0.7,0.3,0.3,4.0,453.62904,359.5272700892937,-94.10176991070624,94.10176991070624
G06_R0565,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.85,0.1,0.3,4.0,307.83613,280.34799258297664,-27.48813741702338,27.48813741702338
G06_R0566,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.85,0.2,0.3,4.0,916.98522,866.0959358137517,-50.88928418624835,50.88928418624835
G06_R0567,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.85,0.3,0.3,4.0,1922.9213,1825.542183561015,-97.37911643898497,97.37911643898497
G06_R0568,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.8,0.1,0.3,4.0,309.08588,281.5665970339527,-27.519282966047285,27.519282966047285
G06_R0569,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.8,0.2,0.3,4.0,920.97492,869.8686745456839,-51.10624545431608,51.10624545431608
G06_R0570,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.8,0.3,0.3,4.0,1930.72099,1833.369079720606,-97.35191027939412,97.35191027939412
G06_R0571,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.75,0.1,0.3,4.0,310.53561,282.9917789500763,-27.54383104992371,27.54383104992371
G06_R0572,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.75,0.2,0.3,4.0,925.7746,874.6684861429891,-51.10611385701088,51.10611385701088
G06_R0573,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.75,0.3,0.3,4.0,1940.02067,1842.9264828997816,-97.0941871002185,97.0941871002185
G06_R0574,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.7,0.1,0.3,4.0,312.29532,284.7018450919595,-27.59347490804049,27.59347490804049
G06_R0575,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.7,0.2,0.3,4.0,931.59425,880.3969965426976,-51.1972534573024,51.1972534573024
G06_R0576,G06,LOGO,holdout_G06,G06,250,50,1e-06,0.7,0.3,0.3,4.0,1951.22031,1853.93724357659,-97.28306642341,97.28306642341
G06_R0577,G06,LOGO,holdout_G06,G06,500,3,0.001,0.85,0.1,0.3,4.0,201.475135,142.2513516413499,-59.22378335865008,59.22378335865008
G06_R0578,G06,LOGO,holdout_G06,G06,500,3,0.001,0.85,0.2,0.3,4.0,300.34013000000004,210.2573653227249,-90.08276467727518,90.08276467727518
G06_R0579,G06,LOGO,holdout_G06,G06,500,3,0.001,0.85,0.3,0.3,4.0,468.33554,317.0825707944305,-151.25296920556946,151.25296920556946
G06_R0580,G06,LOGO,holdout_G06,G06,500,3,0.001,0.8,0.1,0.3,4.0,202.95989,142.99470557047837,-59.96518442952163,59.96518442952163
G06_R0581,G06,LOGO,holdout_G06,G06,500,3,0.001,0.8,0.2,0.3,4.0,303.21632,211.9206404572862,-91.2956795427138,91.2956795427138
G06_R0582,G06,LOGO,holdout_G06,G06,500,3,0.001,0.8,0.3,0.3,4.0,473.7943800000001,320.64102785375087,-153.15335214624923,153.15335214624923
G06_R0583,G06,LOGO,holdout_G06,G06,500,3,0.001,0.75,0.1,0.3,4.0,204.524398,144.26426729112166,-60.260130708878336,60.260130708878336
G06_R0584,G06,LOGO,holdout_G06,G06,500,3,0.001,0.75,0.2,0.3,4.0,306.31202,214.09553724448705,-92.21648275551296,92.21648275551296
G06_R0585,G06,LOGO,holdout_G06,G06,500,3,0.001,0.75,0.3,0.3,4.0,479.65333,324.5193608828833,-155.1339691171167,155.1339691171167
G06_R0586,G06,LOGO,holdout_G06,G06,500,3,0.001,0.7,0.1,0.3,4.0,206.208635,145.07793836797765,-61.130696632022335,61.130696632022335
G06_R0587,G06,LOGO,holdout_G06,G06,500,3,0.001,0.7,0.2,0.3,4.0,309.65751,216.14793329302108,-93.50957670697892,93.50957670697892
G06_R0588,G06,LOGO,holdout_G06,G06,500,3,0.001,0.7,0.3,0.3,4.0,485.9724,328.7113681948821,-157.2610318051179,157.2610318051179
G06_R0589,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.85,0.1,0.3,4.0,243.081525,172.53035579587336,-70.55116920412664,70.55116920412664
G06_R0590,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.85,0.2,0.3,4.0,394.36314,275.3421358714129,-119.0210041285871,119.0210041285871
G06_R0591,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.85,0.3,0.3,4.0,669.83808,445.9994183053257,-223.83866169467427,223.83866169467427
G06_R0592,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.8,0.1,0.3,4.0,243.958356,173.0691165952491,-70.8892394047509,70.8892394047509
G06_R0593,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.8,0.2,0.3,4.0,396.64047,276.75680788104853,-119.88366211895146,119.88366211895146
G06_R0594,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.8,0.3,0.3,4.0,674.85419,448.930813995389,-225.923376004611,225.923376004611
G06_R0595,G06,LOGO,holdout_G06,G06,500,3,0.0001,0.75,0.1,0.3,4.0,244.904882,173.99917771772354,-70.90570428227645,70.90570428227645
