case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value,residual,abs_error
G05_R0555,G05,train,250,50,1e-05,0.85,0.3,0.2,5.0,31.284,31.30150494990085,0.0175049499008501,0.0175049499008501
G05_R0556,G05,train,250,50,1e-05,0.8,0.1,0.2,5.0,26.55,26.548473950892834,-0.0015260491071664,0.0015260491071664
G05_R0557,G05,test,250,50,1e-05,0.8,0.2,0.2,5.0,28.435,28.42920025000001,-0.0057997499999871,0.0057997499999871
G05_R0558,G05,train,250,50,1e-05,0.8,0.3,0.2,5.0,31.296,31.298889580853228,0.0028895808532283,0.0028895808532283
G05_R0559,G05,train,250,50,1e-05,0.75,0.1,0.2,5.0,26.553,26.555664936011897,0.0026649360118966,0.0026649360118966
G05_R0560,G05,train,250,50,1e-05,0.75,0.2,0.2,5.0,28.444,28.43085908333335,-0.01314091666665,0.01314091666665
G05_R0561,G05,train,250,50,1e-05,0.75,0.3,0.2,5.0,31.308,31.300783851686425,-0.0072161483135744,0.0072161483135744
G05_R0562,G05,train,250,50,1e-05,0.7,0.1,0.2,5.0,26.558,26.55597265922617,-0.0020273407738287,0.0020273407738287
G05_R0563,G05,train,250,50,1e-05,0.7,0.2,0.2,5.0,28.454,28.431089410714307,-0.0229105892856935,0.0229105892856935
G05_R0564,G05,train,250,50,1e-05,0.7,0.3,0.2,5.0,31.322,31.30128051835308,-0.0207194816469211,0.0207194816469211
G05_R0565,G05,train,250,50,1e-06,0.85,0.1,0.2,5.0,26.597,26.584482133432637,-0.0125178665673679,0.0125178665673679
G05_R0566,G05,train,250,50,1e-06,0.85,0.2,0.2,5.0,28.322,28.341649699404837,0.0196496994048338,0.0196496994048338
G05_R0567,G05,train,250,50,1e-06,0.85,0.3,0.2,5.0,31.2,31.22010215873012,0.0201021587301184,0.0201021587301184
G05_R0568,G05,train,250,50,1e-06,0.8,0.1,0.2,5.0,26.597,26.584637883432634,-0.0123621165673668,0.0123621165673668
G05_R0569,G05,train,250,50,1e-06,0.8,0.2,0.2,5.0,28.324,28.341067641369094,0.017067641369092,0.017067641369092
G05_R0570,G05,train,250,50,1e-06,0.8,0.3,0.2,5.0,31.204,31.218969018849176,0.0149690188491753,0.0149690188491753
G05_R0571,G05,train,250,50,1e-06,0.75,0.1,0.2,5.0,26.598,26.590694942956382,-0.0073050570436166,0.0073050570436166
G05_R0572,G05,train,250,50,1e-06,0.75,0.2,0.2,5.0,28.326,28.34319382886906,0.0171938288690611,0.0171938288690611
G05_R0573,G05,train,250,50,1e-06,0.75,0.3,0.2,5.0,31.209,31.22037014682532,0.0113701468253211,0.0113701468253211
G05_R0574,G05,train,250,50,1e-06,0.7,0.1,0.2,5.0,26.599,26.591096624503997,-0.0079033754960065,0.0079033754960065
G05_R0575,G05,train,250,50,1e-06,0.7,0.2,0.2,5.0,28.329,28.34231324553574,0.0133132455357376,0.0133132455357376
G05_R0576,G05,train,250,50,1e-06,0.7,0.3,0.2,5.0,31.215,31.22086681349198,0.0058668134919805,0.0058668134919805
G05_R0577,G05,train,500,3,0.001,0.85,0.1,0.2,5.0,12.763,12.787535031249991,0.024535031249993,0.024535031249993
G05_R0578,G05,train,500,3,0.001,0.85,0.2,0.2,5.0,14.173,13.902504317956357,-0.270495682043645,0.270495682043645
G05_R0579,G05,test,500,3,0.001,0.85,0.3,0.2,5.0,15.996,15.68079606362736,-0.3152039363726402,0.3152039363726402
G05_R0580,G05,train,500,3,0.001,0.8,0.1,0.2,5.0,12.778,12.788624608630949,0.0106246086309482,0.0106246086309482
G05_R0581,G05,test,500,3,0.001,0.8,0.2,0.2,5.0,14.191,13.85765328472223,-0.33334671527777,0.33334671527777
G05_R0582,G05,train,500,3,0.001,0.8,0.3,0.2,5.0,16.022,15.692805896960692,-0.3291941030393062,0.3291941030393062
G05_R0583,G05,train,500,3,0.001,0.75,0.1,0.2,5.0,12.793,12.79403798958333,0.001037989583331,0.001037989583331
G05_R0584,G05,test,500,3,0.001,0.75,0.2,0.2,5.0,14.208,13.847831257936514,-0.360168742063486,0.360168742063486
G05_R0585,G05,train,500,3,0.001,0.75,0.3,0.2,5.0,16.047,15.690504362599208,-0.3564956374007924,0.3564956374007924
G05_R0586,G05,train,500,3,0.001,0.7,0.1,0.2,5.0,12.808,12.79361916220238,-0.0143808377976188,0.0143808377976188
G05_R0587,G05,test,500,3,0.001,0.7,0.2,0.2,5.0,14.225,13.847837311507943,-0.3771626884920547,0.3771626884920547
G05_R0588,G05,test,500,3,0.001,0.7,0.3,0.2,5.0,16.072,15.681328692956344,-0.3906713070436538,0.3906713070436538
G05_R0589,G05,test,500,3,0.0001,0.85,0.1,0.2,5.0,12.83,12.826651290043287,-0.0033487099567128,0.0033487099567128
G05_R0590,G05,train,500,3,0.0001,0.85,0.2,0.2,5.0,13.845,13.932889163194446,0.0878891631944451,0.0878891631944451
G05_R0591,G05,train,500,3,0.0001,0.85,0.3,0.2,5.0,15.389,15.452533038194456,0.0635330381944569,0.0635330381944569
G05_R0592,G05,train,500,3,0.0001,0.8,0.1,0.2,5.0,12.836,12.82857042694806,-0.0074295730519402,0.0074295730519402
G05_R0593,G05,train,500,3,0.0001,0.8,0.2,0.2,5.0,13.855,13.888475890376982,0.033475890376982,0.033475890376982
G05_R0594,G05,train,500,3,0.0001,0.8,0.3,0.2,5.0,15.401,15.460324306051596,0.0593243060515966,0.0593243060515966
G05_R0595,G05,train,500,3,0.0001,0.75,0.1,0.2,5.0,12.843,12.829963275162338,-0.0130367248376614,0.0130367248376614
G05_R0596,G05,train,500,3,0.0001,0.75,0.2,0.2,5.0,13.866,13.878431655257936,0.0124316552579362,0.0124316552579362
G05_R0597,G05,train,500,3,0.0001,0.75,0.3,0.2,5.0,15.414,15.461652623015851,0.0476526230158533,0.0476526230158533
G05_R0598,G05,test,500,3,0.0001,0.7,0.1,0.2,5.0,12.85,12.829044065340923,-0.0209559346590744,0.0209559346590744
G05_R0599,G05,train,500,3,0.0001,0.7,0.2,0.2,5.0,13.876,13.877655458829368,0.0016554588293686,0.0016554588293686
G05_R0600,G05,train,500,3,0.0001,0.7,0.3,0.2,5.0,15.426,15.456113286706325,0.0301132867063227,0.0301132867063227
G05_R0601,G05,train,500,3,1e-05,0.85,0.1,0.2,5.0,12.815,12.818854510281373,0.0038545102813714,0.0038545102813714
G05_R0602,G05,train,500,3,1e-05,0.85,0.2,0.2,5.0,13.674,13.689958409000733,0.0159584090007314,0.0159584090007314
G05_R0603,G05,train,500,3,1e-05,0.85,0.3,0.2,5.0,15.151,15.160563733585876,0.0095637335858747,0.0095637335858747
G05_R0604,G05,train,500,3,1e-05,0.8,0.1,0.2,5.0,12.817,12.820695561868686,0.0036955618686853,0.0036955618686853
G05_R0605,G05,train,500,3,1e-05,0.8,0.2,0.2,5.0,13.68,13.677440183802316,-0.0025598161976851,0.0025598161976851
G05_R0606,G05,train,500,3,1e-05,0.8,0.3,0.2,5.0,15.158,15.162986813943016,0.0049868139430166,0.0049868139430166
G05_R0607,G05,train,500,3,1e-05,0.75,0.1,0.2,5.0,12.819,12.82233427218613,0.0033342721861284,0.0033342721861284
G05_R0608,G05,train,500,3,1e-05,0.75,0.2,0.2,5.0,13.685,13.666067719516626,-0.0189322804833746,0.0189322804833746
G05_R0609,G05,train,500,3,1e-05,0.75,0.3,0.2,5.0,15.164,15.168528400252503,0.0045284002525054,0.0045284002525054
G05_R0610,G05,train,500,3,1e-05,0.7,0.1,0.2,5.0,12.821,12.821637229031383,0.0006372290313834,0.0006372290313834
G05_R0611,G05,test,500,3,1e-05,0.7,0.2,0.2,5.0,13.692,13.665294648088054,-0.0267053519119464,0.0267053519119464
G05_R0612,G05,train,500,3,1e-05,0.7,0.3,0.2,5.0,15.172,15.165721120490591,-0.0062788795094075,0.0062788795094075
G05_R0613,G05,train,500,3,1e-06,0.85,0.1,0.2,5.0,12.824,12.821512001848829,-0.0024879981511727,0.0024879981511727
G05_R0614,G05,test,500,3,1e-06,0.85,0.2,0.2,5.0,13.577,13.660954687996034,0.0839546879960337,0.0839546879960337
G05_R0615,G05,train,500,3,1e-06,0.85,0.3,0.2,5.0,15.073,15.110048208829346,0.0370482088293453,0.0370482088293453
G05_R0616,G05,train,500,3,1e-06,0.8,0.1,0.2,5.0,12.824,12.82328530938852,-0.0007146906114794,0.0007146906114794
G05_R0617,G05,test,500,3,1e-06,0.8,0.2,0.2,5.0,13.58,13.648920316964285,0.0689203169642844,0.0689203169642844
G05_R0618,G05,train,500,3,1e-06,0.8,0.3,0.2,5.0,15.076,15.110918021329349,0.0349180213293465,0.0349180213293465
G05_R0619,G05,train,500,3,1e-06,0.75,0.1,0.2,5.0,12.824,12.824440410578998,0.0004404105789976,0.0004404105789976
G05_R0620,G05,train,500,3,1e-06,0.75,0.2,0.2,5.0,13.583,13.637043998511924,0.0540439985119238,0.0540439985119238
G05_R0621,G05,test,500,3,1e-06,0.75,0.3,0.2,5.0,15.08,15.116488607638866,0.0364886076388657,0.0364886076388657
G05_R0622,G05,train,500,3,1e-06,0.7,0.1,0.2,5.0,12.824,12.823733575757585,-0.000266424242417,0.000266424242417
G05_R0623,G05,train,500,3,1e-06,0.7,0.2,0.2,5.0,13.586,13.636241311011924,0.0502413110119235,0.0502413110119235
G05_R0624,G05,train,500,3,1e-06,0.7,0.3,0.2,5.0,15.083,15.11430236954362,0.0313023695436207,0.0313023695436207
G05_R0625,G05,train,500,6,0.001,0.85,0.1,0.2,5.0,15.742,15.72754849093615,-0.0144515090638517,0.0144515090638517
G05_R0626,G05,train,500,6,0.001,0.85,0.2,0.2,5.0,17.564,17.494057957837285,-0.0699420421627152,0.0699420421627152
G05_R0627,G05,train,500,6,0.001,0.85,0.3,0.2,5.0,19.938,19.555109898809523,-0.3828901011904762,0.3828901011904762
G05_R0628,G05,train,500,6,0.001,0.8,0.1,0.2,5.0,15.761,15.72936965909091,-0.0316303409090892,0.0316303409090892
G05_R0629,G05,train,500,6,0.001,0.8,0.2,0.2,5.0,17.586,17.51313171527776,-0.0728682847222401,0.0728682847222401
G05_R0630,G05,train,500,6,0.001,0.8,0.3,0.2,5.0,19.97,19.50937894642857,-0.4606210535714297,0.4606210535714297
G05_R0631,G05,train,500,6,0.001,0.75,0.1,0.2,5.0,15.779,15.7360031584145,-0.0429968415854986,0.0429968415854986
G05_R0632,G05,train,500,6,0.001,0.75,0.2,0.2,5.0,17.607,17.528965217261888,-0.0780347827381113,0.0780347827381113
G05_R0633,G05,test,500,6,0.001,0.75,0.3,0.2,5.0,20.001,19.460395014880945,-0.5406049851190566,0.5406049851190566
G05_R0634,G05,train,500,6,0.001,0.7,0.1,0.2,5.0,15.798,15.7375088459145,-0.0604911540855006,0.0604911540855006
G05_R0635,G05,train,500,6,0.001,0.7,0.2,0.2,5.0,17.626,17.536240104166655,-0.089759895833346,0.089759895833346
G05_R0636,G05,test,500,6,0.001,0.7,0.3,0.2,5.0,20.031,19.46135442956348,-0.5696455704365171,0.5696455704365171
G05_R0637,G05,train,500,6,0.0001,0.85,0.1,0.2,5.0,15.82,15.82469558256676,0.0046955825667591,0.0046955825667591
G05_R0638,G05,train,500,6,0.0001,0.85,0.2,0.2,5.0,17.101,17.088495582837314,-0.0125044171626846,0.0125044171626846
G05_R0639,G05,train,500,6,0.0001,0.85,0.3,0.2,5.0,19.057,19.180850573412695,0.1238505734126995,0.1238505734126995
G05_R0640,G05,train,500,6,0.0001,0.8,0.1,0.2,5.0,15.828,15.825401738816764,-0.002598261183234,0.002598261183234
G05_R0641,G05,test,500,6,0.0001,0.8,0.2,0.2,5.0,17.113,17.090601454861122,-0.022398545138877,0.022398545138877
G05_R0642,G05,train,500,6,0.0001,0.8,0.3,0.2,5.0,19.072,19.13897880853175,0.0669788085317506,0.0669788085317506
G05_R0643,G05,train,500,6,0.0001,0.75,0.1,0.2,5.0,15.836,15.829463071473684,-0.0065369285263177,0.0065369285263177
G05_R0644,G05,train,500,6,0.0001,0.75,0.2,0.2,5.0,17.134,17.092936331845248,-0.0410636681547522,0.0410636681547522
G05_R0645,G05,train,500,6,0.0001,0.75,0.3,0.2,5.0,19.088,19.10585927876983,0.0178592787698299,0.0178592787698299
G05_R0646,G05,train,500,6,0.0001,0.7,0.1,0.2,5.0,15.845,15.829598057088758,-0.015401942911243,0.015401942911243
G05_R0647,G05,train,500,6,0.0001,0.7,0.2,0.2,5.0,17.147,17.09906216369049,-0.0479378363095079,0.0479378363095079
G05_R0648,G05,train,500,6,0.0001,0.7,0.3,0.2,5.0,19.103,19.106306797619037,0.0033067976190324,0.0033067976190324
G05_R0649,G05,train,500,6,1e-05,0.85,0.1,0.2,5.0,15.803,15.80567983608405,0.0026798360840487,0.0026798360840487
G05_R0650,G05,train,500,6,1e-05,0.85,0.2,0.2,5.0,16.906,16.893546380952397,-0.0124536190476014,0.0124536190476014
G05_R0651,G05,train,500,6,1e-05,0.85,0.3,0.2,5.0,18.864,18.88317546329368,0.0191754632936813,0.0191754632936813
G05_R0652,G05,train,500,6,1e-05,0.8,0.1,0.2,5.0,15.806,15.806149763167388,0.0001497631673892,0.0001497631673892
G05_R0653,G05,test,500,6,1e-05,0.8,0.2,0.2,5.0,16.913,16.88943606845238,-0.0235639315476205,0.0235639315476205
G05_R0654,G05,test,500,6,1e-05,0.8,0.3,0.2,5.0,18.872,18.87100909126988,-0.0009909087301238,0.0009909087301238
G05_R0655,G05,train,500,6,1e-05,0.75,0.1,0.2,5.0,15.803,15.807365746121938,0.0043657461219375,0.0043657461219375
G05_R0656,G05,test,500,6,1e-05,0.75,0.2,0.2,5.0,16.921,16.891788220238084,-0.0292117797619155,0.0292117797619155
G05_R0657,G05,train,500,6,1e-05,0.75,0.3,0.2,5.0,18.881,18.86708925793656,-0.0139107420634445,0.0139107420634445
G05_R0658,G05,train,500,6,1e-05,0.7,0.1,0.2,5.0,15.805,15.80807490882033,0.0030749088203307,0.0030749088203307
G05_R0659,G05,train,500,6,1e-05,0.7,0.2,0.2,5.0,16.929,16.905038566964276,-0.0239614330357227,0.0239614330357227
G05_R0660,G05,train,500,6,1e-05,0.7,0.3,0.2,5.0,18.89,18.8691096210318,-0.020890378968204,0.020890378968204
G05_R0661,G05,test,500,6,1e-06,0.85,0.1,0.2,5.0,15.816,15.809467080041516,-0.0065329199584844,0.0065329199584844
G05_R0662,G05,train,500,6,1e-06,0.85,0.2,0.2,5.0,16.794,16.825874217261948,0.0318742172619472,0.0318742172619472
G05_R0663,G05,train,500,6,1e-06,0.85,0.3,0.2,5.0,18.78,18.82014920436504,0.0401492043650399,0.0401492043650399
G05_R0664,G05,train,500,6,1e-06,0.8,0.1,0.2,5.0,15.816,15.81004361129152,-0.0059563887084799,0.0059563887084799
G05_R0665,G05,train,500,6,1e-06,0.8,0.2,0.2,5.0,16.797,16.821420550595263,0.0244205505952628,0.0244205505952628
G05_R0666,G05,train,500,6,1e-06,0.8,0.3,0.2,5.0,18.784,18.80712437400789,0.0231243740078959,0.0231243740078959
G05_R0667,G05,test,500,6,1e-06,0.75,0.1,0.2,5.0,15.816,15.811090763888927,-0.0049092361110716,0.0049092361110716
G05_R0668,G05,train,500,6,1e-06,0.75,0.2,0.2,5.0,16.8,16.827324339285713,0.0273243392857125,0.0273243392857125
G05_R0669,G05,train,500,6,1e-06,0.75,0.3,0.2,5.0,18.788,18.80447336656743,0.0164733665674283,0.0164733665674283
G05_R0670,G05,train,500,6,1e-06,0.7,0.1,0.2,5.0,15.816,15.81180321825399,-0.0041967817460104,0.0041967817460104
G05_R0671,G05,train,500,6,1e-06,0.7,0.2,0.2,5.0,16.804,16.84105382142857,0.0370538214285716,0.0370538214285716
G05_R0672,G05,train,500,6,1e-06,0.7,0.3,0.2,5.0,18.795,18.80646702430553,0.0114670243055279,0.0114670243055279
G05_R0673,G05,train,500,20,0.001,0.85,0.1,0.2,5.0,23.5,23.46859332787696,-0.0314066721230439,0.0314066721230439
G05_R0674,G05,train,500,20,0.001,0.85,0.2,0.2,5.0,26.331,26.220896590954226,-0.1101034090457773,0.1101034090457773
G05_R0675,G05,train,500,20,0.001,0.85,0.3,0.2,5.0,30.269,30.026061316468244,-0.2429386835317544,0.2429386835317544
G05_R0676,G05,train,500,20,0.001,0.8,0.1,0.2,5.0,23.53,23.480703432043605,-0.0492965679563965,0.0492965679563965
G05_R0677,G05,train,500,20,0.001,0.8,0.2,0.2,5.0,26.366,26.21341965494232,-0.1525803450576823,0.1525803450576823
G05_R0678,G05,train,500,20,0.001,0.8,0.3,0.2,5.0,30.309,29.98981815625,-0.3191818437500053,0.3191818437500053
G05_R0679,G05,train,500,20,0.001,0.75,0.1,0.2,5.0,23.562,23.48006820585312,-0.0819317941468789,0.0819317941468789
G05_R0680,G05,train,500,20,0.001,0.75,0.2,0.2,5.0,26.399,26.18470401307724,-0.2142959869227603,0.2142959869227603
G05_R0681,G05,train,500,20,0.001,0.75,0.3,0.2,5.0,30.347,29.947535864583315,-0.3994641354166859,0.3994641354166859
G05_R0682,G05,train,500,20,0.001,0.7,0.1,0.2,5.0,23.593,23.47372338938487,-0.119276610615131,0.119276610615131
G05_R0683,G05,test,500,20,0.001,0.7,0.2,0.2,5.0,26.43,26.174750905934378,-0.255249094065622,0.255249094065622
G05_R0684,G05,train,500,20,0.001,0.7,0.3,0.2,5.0,30.383,29.996891578869025,-0.3861084211309773,0.3861084211309773
G05_R0685,G05,train,500,20,0.0001,0.85,0.1,0.2,5.0,23.631,23.650695993281,0.0196959932809974,0.0196959932809974
G05_R0686,G05,test,500,20,0.0001,0.85,0.2,0.2,5.0,25.852,25.91121978436148,0.0592197843614776,0.0592197843614776
G05_R0687,G05,train,500,20,0.0001,0.85,0.3,0.2,5.0,29.224,29.477126462301552,0.2531264623015516,0.2531264623015516
G05_R0688,G05,train,500,20,0.0001,0.8,0.1,0.2,5.0,23.643,23.65295015250719,0.0099501525071907,0.0099501525071907
G05_R0689,G05,train,500,20,0.0001,0.8,0.2,0.2,5.0,25.872,25.90110764001624,0.0291076400162388,0.0291076400162388
G05_R0690,G05,train,500,20,0.0001,0.8,0.3,0.2,5.0,29.247,29.460460081158388,0.213460081158388,0.213460081158388
G05_R0691,G05,train,500,20,0.0001,0.75,0.1,0.2,5.0,23.656,23.653329381673853,-0.002670618326146,0.002670618326146
G05_R0692,G05,train,500,20,0.0001,0.75,0.2,0.2,5.0,25.892,25.9012344148178,0.0092344148177971,0.0092344148177971
G05_R0693,G05,train,500,20,0.0001,0.75,0.3,0.2,5.0,29.273,29.49494526568221,0.221945265682212,0.221945265682212
G05_R0694,G05,test,500,20,0.0001,0.7,0.1,0.2,5.0,23.671,23.653565821157983,-0.0174341788420164,0.0174341788420164
G05_R0695,G05,train,500,20,0.0001,0.7,0.2,0.2,5.0,25.914,25.899363066603502,-0.0146369333964955,0.0146369333964955
G05_R0696,G05,test,500,20,0.0001,0.7,0.3,0.2,5.0,29.301,29.600144923420302,0.2991449234203038,0.2991449234203038
G05_R0697,G05,train,500,20,1e-05,0.85,0.1,0.2,5.0,23.687,23.693386438492087,0.0063864384920861,0.0063864384920861
G05_R0698,G05,train,500,20,1e-05,0.85,0.2,0.2,5.0,25.822,25.84520553769842,0.0232055376984199,0.0232055376984199
G05_R0699,G05,train,500,20,1e-05,0.85,0.3,0.2,5.0,29.676,29.72280722005767,0.0468072200576727,0.0468072200576727
G05_R0700,G05,test,500,20,1e-05,0.8,0.1,0.2,5.0,23.682,23.694212233134955,0.0122122331349565,0.0122122331349565
G05_R0701,G05,train,500,20,1e-05,0.8,0.2,0.2,5.0,25.834,25.834534018353175,0.0005340183531785,0.0005340183531785
G05_R0702,G05,train,500,20,1e-05,0.8,0.3,0.2,5.0,29.687,29.72870031361686,0.0417003136168574,0.0417003136168574
G05_R0703,G05,train,500,20,1e-05,0.75,0.1,0.2,5.0,23.686,23.694005739087338,0.0080057390873378,0.0080057390873378
G05_R0704,G05,train,500,20,1e-05,0.75,0.2,0.2,5.0,25.846,25.840032394345176,-0.0059676056548241,0.0059676056548241
G05_R0705,G05,train,500,20,1e-05,0.75,0.3,0.2,5.0,29.7,29.764188043640324,0.0641880436403248,0.0641880436403248
G05_R0706,G05,train,500,20,1e-05,0.7,0.1,0.2,5.0,23.691,23.696126935515903,0.0051269355159035,0.0051269355159035
G05_R0707,G05,train,500,20,1e-05,0.7,0.2,0.2,5.0,25.86,25.84262012351183,-0.0173798764881709,0.0173798764881709
G05_R0708,G05,test,500,20,1e-05,0.7,0.3,0.2,5.0,29.714,29.84108210614032,0.1270821061403211,0.1270821061403211
G05_R0709,G05,train,500,20,1e-06,0.85,0.1,0.2,5.0,23.722,23.71842657589284,-0.0035734241071594,0.0035734241071594
G05_R0710,G05,test,500,20,1e-06,0.85,0.2,0.2,5.0,25.637,25.736934478670676,0.0999344786706721,0.0999344786706721
G05_R0711,G05,train,500,20,1e-06,0.85,0.3,0.2,5.0,29.692,29.72323135845055,0.031231358450551,0.031231358450551
G05_R0712,G05,train,500,20,1e-06,0.8,0.1,0.2,5.0,23.724,23.71924920386904,-0.0047507961309634,0.0047507961309634
G05_R0713,G05,train,500,20,1e-06,0.8,0.2,0.2,5.0,25.642,25.72564204117068,0.0836420411706768,0.0836420411706768
G05_R0714,G05,train,500,20,1e-06,0.8,0.3,0.2,5.0,29.698,29.72358034486688,0.0255803448668778,0.0255803448668778
G05_R0715,G05,test,500,20,1e-06,0.75,0.1,0.2,5.0,23.724,23.718413272321428,-0.0055867276785726,0.0055867276785726
G05_R0716,G05,train,500,20,1e-06,0.75,0.2,0.2,5.0,25.647,25.724708187996058,0.077708187996059,0.077708187996059
G05_R0717,G05,train,500,20,1e-06,0.75,0.3,0.2,5.0,29.705,29.76909882637845,0.0640988263784514,0.0640988263784514
G05_R0718,G05,train,500,20,1e-06,0.7,0.1,0.2,5.0,23.725,23.72052071874999,-0.0044792812500098,0.0044792812500098
G05_R0719,G05,train,500,20,1e-06,0.7,0.2,0.2,5.0,25.653,25.72336687549604,0.0703668754960418,0.0703668754960418
G05_R0720,G05,train,500,20,1e-06,0.7,0.3,0.2,5.0,29.719,29.84402425197369,0.1250242519736879,0.1250242519736879
G05_R0721,G05,train,500,50,0.001,0.85,0.1,0.2,5.0,32.094,32.22882623412701,0.1348262341270114,0.1348262341270114
G05_R0722,G05,test,500,50,0.001,0.85,0.2,0.2,5.0,36.022,36.24390805704356,0.2219080570435636,0.2219080570435636
G05_R0723,G05,test,500,50,0.001,0.85,0.3,0.2,5.0,41.698,40.22036353625546,-1.4776364637445385,1.4776364637445385
G05_R0724,G05,train,500,50,0.001,0.8,0.1,0.2,5.0,32.135,32.230180317460345,0.0951803174603469,0.0951803174603469
G05_R0725,G05,train,500,50,0.001,0.8,0.2,0.2,5.0,36.062,36.198580213293546,0.1365802132935485,0.1365802132935485
G05_R0726,G05,train,500,50,0.001,0.8,0.3,0.2,5.0,41.753,40.26120391869595,-1.4917960813040525,1.4917960813040525
G05_R0727,G05,train,500,50,0.001,0.75,0.1,0.2,5.0,32.178,32.24014321626986,0.0621432162698596,0.0621432162698596
G05_R0728,G05,train,500,50,0.001,0.75,0.2,0.2,5.0,36.1,36.2103099563491,0.1103099563490985,0.1103099563490985
G05_R0729,G05,test,500,50,0.001,0.75,0.3,0.2,5.0,41.806,40.56796357891418,-1.238036421085816,1.238036421085816
G05_R0730,G05,train,500,50,0.001,0.7,0.1,0.2,5.0,32.223,32.243248573412714,0.0202485734127151,0.0202485734127151
G05_R0731,G05,train,500,50,0.001,0.7,0.2,0.2,5.0,36.134,36.25421872271815,0.1202187227181497,0.1202187227181497
G05_R0732,G05,test,500,50,0.001,0.7,0.3,0.2,5.0,41.855,40.58015136016418,-1.2748486398358168,1.2748486398358168
G05_R0733,G05,train,500,50,0.0001,0.85,0.1,0.2,5.0,32.955,33.001806070436494,0.0468060704364958,0.0468060704364958
G05_R0734,G05,train,500,50,0.0001,0.85,0.2,0.2,5.0,36.656,36.77352475942469,0.1175247594246897,0.1175247594246897
G05_R0735,G05,train,500,50,0.0001,0.85,0.3,0.2,5.0,41.021,41.48963597623553,0.4686359762355323,0.4686359762355323
G05_R0736,G05,train,500,50,0.0001,0.8,0.1,0.2,5.0,32.971,32.99803194246031,0.0270319424603115,0.0270319424603115
G05_R0737,G05,train,500,50,0.0001,0.8,0.2,0.2,5.0,36.682,36.7373405987104,0.0553405987104014,0.0553405987104014
G05_R0738,G05,train,500,50,0.0001,0.8,0.3,0.2,5.0,41.058,41.49060415264248,0.432604152642476,0.432604152642476
G05_R0739,G05,train,500,50,0.0001,0.75,0.1,0.2,5.0,32.989,32.99918322519841,0.0101832251984106,0.0101832251984106
G05_R0740,G05,train,500,50,0.0001,0.75,0.2,0.2,5.0,36.709,36.74630992708336,0.0373099270833563,0.0373099270833563
G05_R0741,G05,train,500,50,0.0001,0.75,0.3,0.2,5.0,41.097,41.70439919083691,0.6073991908369081,0.6073991908369081
G05_R0742,G05,test,500,50,0.0001,0.7,0.1,0.2,5.0,33.008,33.00207608234127,-0.005923917658734,0.005923917658734
G05_R0743,G05,train,500,50,0.0001,0.7,0.2,0.2,5.0,36.741,36.79106722470241,0.0500672247024098,0.0500672247024098
G05_R0744,G05,train,500,50,0.0001,0.7,0.3,0.2,5.0,41.141,41.71309182625357,0.5720918262535761,0.5720918262535761
G05_R0745,G05,train,500,50,1e-05,0.85,0.1,0.2,5.0,33.132,33.20006896875002,0.0680689687500191,0.0680689687500191
G05_R0746,G05,train,500,50,1e-05,0.85,0.2,0.2,5.0,37.111,37.12008127588382,0.0090812758838225,0.0090812758838225
