case_uid,geometry_id,split,Re,Pr,Da,epsi,Hp_mm,a_mm,Lw_mm,true_value,pred_value
G05_R0528,G05,train,250,20,1e-06,0.7,0.3,0.2,5.0,1848.75339,1849.6259565708235
G05_R0529,G05,test,250,50,0.001,0.85,0.1,0.2,5.0,53.743645,53.83113394775295
G05_R0530,G05,train,250,50,0.001,0.85,0.2,0.2,5.0,80.073689,80.1872775110187
G05_R0531,G05,train,250,50,0.001,0.85,0.3,0.2,5.0,122.152989,122.28063740510618
G05_R0532,G05,train,250,50,0.001,0.8,0.1,0.2,5.0,54.06946,54.04909527884923
G05_R0533,G05,test,250,50,0.001,0.8,0.2,0.2,5.0,80.716712,80.71104791376898
G05_R0534,G05,train,250,50,0.001,0.8,0.3,0.2,5.0,123.381174,123.50574216346726
G05_R0535,G05,test,250,50,0.001,0.75,0.1,0.2,5.0,54.417125000000006,54.542966496142974
G05_R0536,G05,test,250,50,0.001,0.75,0.2,0.2,5.0,81.404502,81.67217732023457
G05_R0537,G05,train,250,50,0.001,0.75,0.3,0.2,5.0,124.709267,124.84755984457313
G05_R0538,G05,test,250,50,0.001,0.7,0.1,0.2,5.0,54.789619,54.657291147393096
G05_R0539,G05,train,250,50,0.001,0.7,0.2,0.2,5.0,82.144241,82.04139590068792
G05_R0540,G05,train,250,50,0.001,0.7,0.3,0.2,5.0,126.147261,126.49318425646553
G05_R0541,G05,train,250,50,0.0001,0.85,0.1,0.2,5.0,66.01930899999999,66.0534429498323
G05_R0542,G05,train,250,50,0.0001,0.85,0.2,0.2,5.0,104.35358,104.44690370981206
G05_R0543,G05,train,250,50,0.0001,0.85,0.3,0.2,5.0,168.857607,169.04732851504087
G05_R0544,G05,train,250,50,0.0001,0.8,0.1,0.2,5.0,66.236936,66.1975439022801
G05_R0545,G05,test,250,50,0.0001,0.8,0.2,0.2,5.0,104.912881,104.81227953607127
G05_R0546,G05,train,250,50,0.0001,0.8,0.3,0.2,5.0,169.97048,169.82247051667252
G05_R0547,G05,train,250,50,0.0001,0.75,0.1,0.2,5.0,66.473428,66.50518278677035
G05_R0548,G05,train,250,50,0.0001,0.75,0.2,0.2,5.0,105.522105,105.60045120831676
G05_R0549,G05,train,250,50,0.0001,0.75,0.3,0.2,5.0,171.223648,171.41585041935497
G05_R0550,G05,train,250,50,0.0001,0.7,0.1,0.2,5.0,66.732762,66.66300769792856
G05_R0551,G05,train,250,50,0.0001,0.7,0.2,0.2,5.0,106.211232,106.11665455640254
G05_R0552,G05,test,250,50,0.0001,0.7,0.3,0.2,5.0,172.647137,171.8978238551892
G05_R0553,G05,train,250,50,1e-05,0.85,0.1,0.2,5.0,93.168401,93.2948508949483
G05_R0554,G05,train,250,50,1e-05,0.85,0.2,0.2,5.0,188.621369,188.96765631252933
G05_R0555,G05,train,250,50,1e-05,0.85,0.3,0.2,5.0,344.86763,345.2055142932253
G05_R0556,G05,train,250,50,1e-05,0.8,0.1,0.2,5.0,93.573862,93.51449952540588
G05_R0557,G05,test,250,50,1e-05,0.8,0.2,0.2,5.0,189.900716,189.83566688971533
G05_R0558,G05,train,250,50,1e-05,0.8,0.3,0.2,5.0,347.47704000000004,347.354999194087
G05_R0559,G05,train,250,50,1e-05,0.75,0.1,0.2,5.0,94.03727,94.13006711857668
G05_R0560,G05,train,250,50,1e-05,0.75,0.2,0.2,5.0,191.380008,191.6981537877546
G05_R0561,G05,train,250,50,1e-05,0.75,0.3,0.2,5.0,350.49641,351.0124202995334
G05_R0562,G05,train,250,50,1e-05,0.7,0.1,0.2,5.0,94.570616,94.46227704962418
G05_R0563,G05,train,250,50,1e-05,0.7,0.2,0.2,5.0,193.09924,192.89151465343463
G05_R0564,G05,train,250,50,1e-05,0.7,0.3,0.2,5.0,354.01576,353.5844441568816
G05_R0565,G05,train,250,50,1e-06,0.85,0.1,0.2,5.0,279.716671,279.87328541427144
G05_R0566,G05,train,250,50,1e-06,0.85,0.2,0.2,5.0,862.75248,863.2895192920047
G05_R0567,G05,train,250,50,1e-06,0.85,0.3,0.2,5.0,1820.15434,1821.085354092569
G05_R0568,G05,train,250,50,1e-06,0.8,0.1,0.2,5.0,280.956474,281.0927029084515
G05_R0569,G05,train,250,50,1e-06,0.8,0.2,0.2,5.0,866.75223,867.3619902394519
G05_R0570,G05,train,250,50,1e-06,0.8,0.3,0.2,5.0,1828.15405,1828.969319167786
G05_R0571,G05,train,250,50,1e-06,0.75,0.1,0.2,5.0,282.436263,282.5303515323774
G05_R0572,G05,train,250,50,1e-06,0.75,0.2,0.2,5.0,871.57195,872.0584214448186
G05_R0573,G05,train,250,50,1e-06,0.75,0.3,0.2,5.0,1837.55373,1839.10581647019
G05_R0574,G05,train,250,50,1e-06,0.7,0.1,0.2,5.0,284.216035,284.2931029611414
G05_R0575,G05,train,250,50,1e-06,0.7,0.2,0.2,5.0,877.28165,877.9818264723361
G05_R0576,G05,train,250,50,1e-06,0.7,0.3,0.2,5.0,1848.75339,1849.6380281485317
G05_R0577,G05,train,500,3,0.001,0.85,0.1,0.2,5.0,136.67735100000002,136.81711303819478
G05_R0578,G05,train,500,3,0.001,0.85,0.2,0.2,5.0,206.8988,207.49176760328257
G05_R0579,G05,test,500,3,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.87485707101945
G05_R0580,G05,train,500,3,0.001,0.8,0.1,0.2,5.0,137.61308200000002,137.53910556053444
G05_R0581,G05,test,500,3,0.001,0.8,0.2,0.2,5.0,208.81557,208.8549187521971
G05_R0582,G05,train,500,3,0.001,0.8,0.3,0.2,5.0,321.26845000000003,321.1084756916685
G05_R0583,G05,train,500,3,0.001,0.75,0.1,0.2,5.0,138.618542,138.730063936902
G05_R0584,G05,test,500,3,0.001,0.75,0.2,0.2,5.0,210.86219,211.38648043895105
G05_R0585,G05,train,500,3,0.001,0.75,0.3,0.2,5.0,325.24581,325.1547546662878
G05_R0586,G05,train,500,3,0.001,0.7,0.1,0.2,5.0,139.683705,139.51821006538734
G05_R0587,G05,test,500,3,0.001,0.7,0.2,0.2,5.0,213.06853,212.5457107561756
G05_R0588,G05,test,500,3,0.001,0.7,0.3,0.2,5.0,329.55309,328.2375135953974
G05_R0589,G05,test,500,3,0.0001,0.85,0.1,0.2,5.0,165.344539,165.54690836807188
G05_R0590,G05,train,500,3,0.0001,0.85,0.2,0.2,5.0,265.485887,266.0472550120134
G05_R0591,G05,train,500,3,0.0001,0.85,0.3,0.2,5.0,433.90025,434.4779287828631
G05_R0592,G05,train,500,3,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,165.99566541516992
G05_R0593,G05,train,500,3,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,267.0663413593231
G05_R0594,G05,train,500,3,0.0001,0.8,0.3,0.2,5.0,437.77159,437.4723038236205
G05_R0595,G05,train,500,3,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,166.95881224957714
G05_R0596,G05,train,500,3,0.0001,0.75,0.2,0.2,5.0,269.39263459999995,269.6715632819447
G05_R0597,G05,train,500,3,0.0001,0.75,0.3,0.2,5.0,442.12473,442.8416006170898
G05_R0598,G05,test,500,3,0.0001,0.7,0.1,0.2,5.0,167.62687,166.95881224957714
G05_R0599,G05,train,500,3,0.0001,0.7,0.2,0.2,5.0,271.7562132,271.4326647545888
G05_R0600,G05,train,500,3,0.0001,0.7,0.3,0.2,5.0,447.08985,445.70964605102256
G05_R0601,G05,train,500,3,1e-05,0.85,0.1,0.2,5.0,228.49253,228.8838461431273
G05_R0602,G05,train,500,3,1e-05,0.85,0.2,0.2,5.0,456.21956,456.8684154866359
G05_R0603,G05,train,500,3,1e-05,0.85,0.3,0.2,5.0,824.3443000000001,826.0428967740778
G05_R0604,G05,train,500,3,1e-05,0.8,0.1,0.2,5.0,229.91157,229.747622102313
G05_R0605,G05,train,500,3,1e-05,0.8,0.2,0.2,5.0,460.63898,460.1699797303837
G05_R0606,G05,train,500,3,1e-05,0.8,0.3,0.2,5.0,833.5462,833.7867644327728
G05_R0607,G05,train,500,3,1e-05,0.75,0.1,0.2,5.0,231.46052,231.73072242136843
G05_R0608,G05,train,500,3,1e-05,0.75,0.2,0.2,5.0,465.67841,467.0468078691052
G05_R0609,G05,train,500,3,1e-05,0.75,0.3,0.2,5.0,844.0986,845.7228952027763
G05_R0610,G05,train,500,3,1e-05,0.7,0.1,0.2,5.0,233.18936,232.71871531627835
G05_R0611,G05,test,500,3,1e-05,0.7,0.2,0.2,5.0,471.49787,469.5157356637064
G05_R0612,G05,train,500,3,1e-05,0.7,0.3,0.2,5.0,856.3616400000001,856.4068745063871
G05_R0613,G05,train,500,3,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,621.4883235597009
G05_R0614,G05,test,500,3,1e-06,0.85,0.2,0.2,5.0,1861.25612,1867.4487873695173
G05_R0615,G05,train,500,3,1e-06,0.85,0.3,0.2,5.0,3886.39378,3892.5435116548474
G05_R0616,G05,train,500,3,1e-06,0.8,0.1,0.2,5.0,624.86856,625.6767281775017
G05_R0617,G05,test,500,3,1e-06,0.8,0.2,0.2,5.0,1875.75565,1878.5937195127672
G05_R0618,G05,train,500,3,1e-06,0.8,0.3,0.2,5.0,3915.39331,3918.1332751929294
G05_R0619,G05,train,500,3,1e-06,0.75,0.1,0.2,5.0,629.95816,631.5975777330226
G05_R0620,G05,train,500,3,1e-06,0.75,0.2,0.2,5.0,1891.75515,1894.5883491053823
G05_R0621,G05,test,500,3,1e-06,0.75,0.3,0.2,5.0,3948.29281,3953.995942362792
G05_R0622,G05,train,500,3,1e-06,0.7,0.1,0.2,5.0,635.55773,635.8758483288643
G05_R0623,G05,train,500,3,1e-06,0.7,0.2,0.2,5.0,1910.35461,1912.7777109350816
G05_R0624,G05,train,500,3,1e-06,0.7,0.3,0.2,5.0,3986.59227,3991.2160375050194
G05_R0625,G05,train,500,6,0.001,0.85,0.1,0.2,5.0,136.67735100000002,136.81313617542392
G05_R0626,G05,train,500,6,0.001,0.85,0.2,0.2,5.0,206.8988,207.4828005136993
G05_R0627,G05,train,500,6,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.8458789034599
G05_R0628,G05,train,500,6,0.001,0.8,0.1,0.2,5.0,137.61308200000002,137.53512869776364
G05_R0629,G05,train,500,6,0.001,0.8,0.2,0.2,5.0,208.81557,208.82720665594712
G05_R0630,G05,train,500,6,0.001,0.8,0.3,0.2,5.0,321.26845000000003,321.08401866285897
G05_R0631,G05,train,500,6,0.001,0.75,0.1,0.2,5.0,138.618542,138.73263807194363
G05_R0632,G05,train,500,6,0.001,0.75,0.2,0.2,5.0,210.86219,211.34789798165932
G05_R0633,G05,test,500,6,0.001,0.75,0.3,0.2,5.0,325.24581,325.1257060358707
G05_R0634,G05,train,500,6,0.001,0.7,0.1,0.2,5.0,139.683705,139.52078420042898
G05_R0635,G05,train,500,6,0.001,0.7,0.2,0.2,5.0,213.06853,212.50995561555055
G05_R0636,G05,test,500,6,0.001,0.7,0.3,0.2,5.0,329.55309,328.23752397539727
G05_R0637,G05,train,500,6,0.0001,0.85,0.1,0.2,5.0,165.344539,165.54690836807188
G05_R0638,G05,train,500,6,0.0001,0.85,0.2,0.2,5.0,265.485887,266.0379637684925
G05_R0639,G05,train,500,6,0.0001,0.85,0.3,0.2,5.0,433.90025,434.48753890827976
G05_R0640,G05,train,500,6,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,165.9928001326699
G05_R0641,G05,test,500,6,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,267.0570501158021
G05_R0642,G05,train,500,6,0.0001,0.8,0.3,0.2,5.0,437.77159,437.4808256640373
G05_R0643,G05,train,500,6,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,166.95594696707715
G05_R0644,G05,train,500,6,0.0001,0.75,0.2,0.2,5.0,269.39263459999995,269.6773403755937
G05_R0645,G05,train,500,6,0.0001,0.75,0.3,0.2,5.0,442.12473,442.81326517729786
G05_R0646,G05,train,500,6,0.0001,0.7,0.1,0.2,5.0,167.62687,166.95594696707715
G05_R0647,G05,train,500,6,0.0001,0.7,0.2,0.2,5.0,271.7562132,271.4430386418878
G05_R0648,G05,train,500,6,0.0001,0.7,0.3,0.2,5.0,447.08985,445.6872897449807
G05_R0649,G05,train,500,6,1e-05,0.85,0.1,0.2,5.0,228.49253,228.83586179890125
G05_R0650,G05,train,500,6,1e-05,0.85,0.2,0.2,5.0,456.21956,456.8183804853858
G05_R0651,G05,train,500,6,1e-05,0.85,0.3,0.2,5.0,824.3443000000001,825.7670901455512
G05_R0652,G05,train,500,6,1e-05,0.8,0.1,0.2,5.0,229.91157,229.69571083308696
G05_R0653,G05,test,500,6,1e-05,0.8,0.2,0.2,5.0,460.63898,460.114127249967
G05_R0654,G05,test,500,6,1e-05,0.8,0.3,0.2,5.0,833.5462,833.6280334938294
G05_R0655,G05,train,500,6,1e-05,0.75,0.1,0.2,5.0,231.46052,231.70358265857084
G05_R0656,G05,test,500,6,1e-05,0.75,0.2,0.2,5.0,465.67841,467.05199862743854
G05_R0657,G05,train,500,6,1e-05,0.75,0.3,0.2,5.0,844.0986,845.5617137289522
G05_R0658,G05,train,500,6,1e-05,0.7,0.1,0.2,5.0,233.18936,232.6915755534808
G05_R0659,G05,train,500,6,1e-05,0.7,0.2,0.2,5.0,471.49787,469.5157356637064
G05_R0660,G05,train,500,6,1e-05,0.7,0.3,0.2,5.0,856.3616400000001,856.188724488813
G05_R0661,G05,test,500,6,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,621.5380566647012
G05_R0662,G05,train,500,6,1e-06,0.85,0.2,0.2,5.0,1861.25612,1867.396643348684
G05_R0663,G05,train,500,6,1e-06,0.85,0.3,0.2,5.0,3886.39378,3892.607283695888
G05_R0664,G05,train,500,6,1e-06,0.8,0.1,0.2,5.0,624.86856,625.5905238112512
G05_R0665,G05,train,500,6,1e-06,0.8,0.2,0.2,5.0,1875.75565,1878.5257010648504
G05_R0666,G05,train,500,6,1e-06,0.8,0.3,0.2,5.0,3915.39331,3917.8076351207446
G05_R0667,G05,test,500,6,1e-06,0.75,0.1,0.2,5.0,629.95816,631.7295734313565
G05_R0668,G05,train,500,6,1e-06,0.75,0.2,0.2,5.0,1891.75515,1894.5916145064243
G05_R0669,G05,train,500,6,1e-06,0.75,0.3,0.2,5.0,3948.29281,3953.873338157126
G05_R0670,G05,train,500,6,1e-06,0.7,0.1,0.2,5.0,635.55773,635.9079881663645
G05_R0671,G05,train,500,6,1e-06,0.7,0.2,0.2,5.0,1910.35461,1912.6756564225825
G05_R0672,G05,train,500,6,1e-06,0.7,0.3,0.2,5.0,3986.59227,3991.1570473495153
G05_R0673,G05,train,500,20,0.001,0.85,0.1,0.2,5.0,136.67735100000002,136.81829355878102
G05_R0674,G05,train,500,20,0.001,0.85,0.2,0.2,5.0,206.8988,207.5906303860537
G05_R0675,G05,train,500,20,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.85032742761183
G05_R0676,G05,train,500,20,0.001,0.8,0.1,0.2,5.0,137.61308200000002,137.54180213045422
G05_R0677,G05,train,500,20,0.001,0.8,0.2,0.2,5.0,208.81557,208.90385230809332
G05_R0678,G05,train,500,20,0.001,0.8,0.3,0.2,5.0,321.26845000000003,321.0920573145705
G05_R0679,G05,train,500,20,0.001,0.75,0.1,0.2,5.0,138.618542,138.73613252413145
G05_R0680,G05,train,500,20,0.001,0.75,0.2,0.2,5.0,210.86219,211.3046764074483
G05_R0681,G05,train,500,20,0.001,0.75,0.3,0.2,5.0,325.24581,325.2006382628054
G05_R0682,G05,train,500,20,0.001,0.7,0.1,0.2,5.0,139.683705,139.52459290994963
G05_R0683,G05,test,500,20,0.001,0.7,0.2,0.2,5.0,213.06853,212.44130977623533
G05_R0684,G05,train,500,20,0.001,0.7,0.3,0.2,5.0,329.55309,328.3528344523316
G05_R0685,G05,train,500,20,0.0001,0.85,0.1,0.2,5.0,165.344539,165.530654452804
G05_R0686,G05,test,500,20,0.0001,0.85,0.2,0.2,5.0,265.485887,266.1163207625433
G05_R0687,G05,train,500,20,0.0001,0.85,0.3,0.2,5.0,433.90025,434.4610374150346
G05_R0688,G05,train,500,20,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,165.97272479958957
G05_R0689,G05,train,500,20,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,267.1357782452864
G05_R0690,G05,train,500,20,0.0001,0.8,0.3,0.2,5.0,437.77159,437.4454587938579
G05_R0691,G05,train,500,20,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,166.85442964428262
G05_R0692,G05,train,500,20,0.0001,0.75,0.2,0.2,5.0,269.4226352,269.6877715830888
G05_R0693,G05,train,500,20,0.0001,0.75,0.3,0.2,5.0,442.12473,442.7260291103286
G05_R0694,G05,test,500,20,0.0001,0.7,0.1,0.2,5.0,167.62687,166.85442964428262
G05_R0695,G05,train,500,20,0.0001,0.7,0.2,0.2,5.0,271.7762139,271.44450684282515
G05_R0696,G05,test,500,20,0.0001,0.7,0.3,0.2,5.0,447.08985,445.6026860931893
G05_R0697,G05,train,500,20,1e-05,0.85,0.1,0.2,5.0,228.49253,228.75467683890196
G05_R0698,G05,train,500,20,1e-05,0.85,0.2,0.2,5.0,456.21956,456.917949114731
G05_R0699,G05,train,500,20,1e-05,0.85,0.3,0.2,5.0,824.3443000000001,825.9409267934094
G05_R0700,G05,test,500,20,1e-05,0.8,0.1,0.2,5.0,229.95157,229.60906025225395
G05_R0701,G05,train,500,20,1e-05,0.8,0.2,0.2,5.0,460.63898,460.1591370447288
G05_R0702,G05,train,500,20,1e-05,0.8,0.3,0.2,5.0,833.5462,833.788080485868
G05_R0703,G05,train,500,20,1e-05,0.75,0.1,0.2,5.0,231.46052,231.66441491285784
G05_R0704,G05,train,500,20,1e-05,0.75,0.2,0.2,5.0,465.67841,466.8645327507712
G05_R0705,G05,train,500,20,1e-05,0.75,0.3,0.2,5.0,844.0986,845.3483739126261
G05_R0706,G05,train,500,20,1e-05,0.7,0.1,0.2,5.0,233.18936,232.6515646266956
G05_R0707,G05,train,500,20,1e-05,0.7,0.2,0.2,5.0,471.49787,469.31245413171166
G05_R0708,G05,test,500,20,1e-05,0.7,0.3,0.2,5.0,856.3616400000001,856.1445669927862
G05_R0709,G05,train,500,20,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,621.3043644171717
G05_R0710,G05,test,500,20,1e-06,0.85,0.2,0.2,5.0,1861.25612,1867.7098261638323
G05_R0711,G05,train,500,20,1e-06,0.85,0.3,0.2,5.0,3886.39378,3890.608176104078
G05_R0712,G05,train,500,20,1e-06,0.8,0.1,0.2,5.0,624.86856,625.4030994844956
G05_R0713,G05,train,500,20,1e-06,0.8,0.2,0.2,5.0,1875.75565,1878.363657943044
G05_R0714,G05,train,500,20,1e-06,0.8,0.3,0.2,5.0,3915.39331,3917.293440451367
G05_R0715,G05,test,500,20,1e-06,0.75,0.1,0.2,5.0,629.95816,631.6564179463859
G05_R0716,G05,train,500,20,1e-06,0.75,0.2,0.2,5.0,1891.75515,1894.825003737009
G05_R0717,G05,train,500,20,1e-06,0.75,0.3,0.2,5.0,3948.29281,3953.740311409064
G05_R0718,G05,train,500,20,1e-06,0.7,0.1,0.2,5.0,635.55773,635.9530635853824
G05_R0719,G05,train,500,20,1e-06,0.7,0.2,0.2,5.0,1910.35461,1913.2391885797829
G05_R0720,G05,train,500,20,1e-06,0.7,0.3,0.2,5.0,3986.59227,3991.381904933624
G05_R0721,G05,train,500,50,0.001,0.85,0.1,0.2,5.0,136.67735000000002,136.8173145461114
G05_R0722,G05,test,500,50,0.001,0.85,0.2,0.2,5.0,206.8988,207.6015184964704
G05_R0723,G05,test,500,50,0.001,0.85,0.3,0.2,5.0,317.58106000000004,317.86441485719524
G05_R0724,G05,train,500,50,0.001,0.8,0.1,0.2,5.0,137.613081,137.54159466184709
G05_R0725,G05,train,500,50,0.001,0.8,0.2,0.2,5.0,208.81557,208.9122890329892
G05_R0726,G05,train,500,50,0.001,0.8,0.3,0.2,5.0,321.26845000000003,321.1074279716538
G05_R0727,G05,train,500,50,0.001,0.75,0.1,0.2,5.0,138.61854,138.74168501783677
G05_R0728,G05,train,500,50,0.001,0.75,0.2,0.2,5.0,210.86219,211.37031472927555
G05_R0729,G05,test,500,50,0.001,0.75,0.3,0.2,5.0,325.24581,325.2001906253054
G05_R0730,G05,train,500,50,0.001,0.7,0.1,0.2,5.0,139.68370399999998,139.53077381803
G05_R0731,G05,train,500,50,0.001,0.7,0.2,0.2,5.0,213.06853,212.4939175132709
G05_R0732,G05,test,500,50,0.001,0.7,0.3,0.2,5.0,329.55309,328.3528344523316
G05_R0733,G05,train,500,50,0.0001,0.85,0.1,0.2,5.0,165.344539,165.52561064835763
G05_R0734,G05,train,500,50,0.0001,0.85,0.2,0.2,5.0,265.485887,266.0968059246143
G05_R0735,G05,train,500,50,0.0001,0.85,0.3,0.2,5.0,433.92026,434.4711981515972
G05_R0736,G05,train,500,50,0.0001,0.8,0.1,0.2,5.0,166.04222499999997,165.96814816076815
G05_R0737,G05,train,500,50,0.0001,0.8,0.2,0.2,5.0,267.33919000000003,267.1162634073573
G05_R0738,G05,train,500,50,0.0001,0.8,0.3,0.2,5.0,437.79161,437.445953795837
G05_R0739,G05,train,500,50,0.0001,0.75,0.1,0.2,5.0,166.78968999999998,166.8571081092826
G05_R0740,G05,train,500,50,0.0001,0.75,0.2,0.2,5.0,269.4226352,269.67031072757203
G05_R0741,G05,train,500,50,0.0001,0.75,0.3,0.2,5.0,442.14474,442.8152102499117
G05_R0742,G05,test,500,50,0.0001,0.7,0.1,0.2,5.0,167.62687,166.8571081092826
G05_R0743,G05,train,500,50,0.0001,0.7,0.2,0.2,5.0,271.7762139,271.42955899816474
G05_R0744,G05,train,500,50,0.0001,0.7,0.3,0.2,5.0,447.11986,445.69272409735584
G05_R0745,G05,train,500,50,1e-05,0.85,0.1,0.2,5.0,228.54253,228.752871845152
G05_R0746,G05,train,500,50,1e-05,0.85,0.2,0.2,5.0,456.21956,456.99928129639807
G05_R0747,G05,train,500,50,1e-05,0.85,0.3,0.2,5.0,824.4543100000001,826.0463515288263
G05_R0748,G05,test,500,50,1e-05,0.8,0.1,0.2,5.0,229.98157,229.6072552585039
G05_R0749,G05,train,500,50,1e-05,0.8,0.2,0.2,5.0,460.63898,460.2416246191041
G05_R0750,G05,train,500,50,1e-05,0.8,0.3,0.2,5.0,833.65621,833.8090097808681
G05_R0751,G05,train,500,50,1e-05,0.75,0.1,0.2,5.0,231.49052,231.6626099191078
G05_R0752,G05,train,500,50,1e-05,0.75,0.2,0.2,5.0,465.67841,466.86826243514616
G05_R0753,G05,train,500,50,1e-05,0.75,0.3,0.2,5.0,844.21861,845.4275752576257
G05_R0754,G05,test,500,50,1e-05,0.7,0.1,0.2,5.0,233.20936,232.6515646266956
G05_R0755,G05,test,500,50,1e-05,0.7,0.2,0.2,5.0,471.49787,469.3161838160866
G05_R0756,G05,train,500,50,1e-05,0.7,0.3,0.2,5.0,856.4816500000001,856.213055500286
G05_R0757,G05,train,500,50,1e-06,0.85,0.1,0.2,5.0,620.2189199999999,621.2099517669432
G05_R0758,G05,train,500,50,1e-06,0.85,0.2,0.2,5.0,1861.25612,1867.0234387100825
G05_R0759,G05,train,500,50,1e-06,0.85,0.3,0.2,5.0,3886.39379,3890.57851635512
G05_R0760,G05,test,500,50,1e-06,0.8,0.1,0.2,5.0,624.86856,625.3411934321841
G05_R0761,G05,train,500,50,1e-06,0.8,0.2,0.2,5.0,1875.75565,1878.179415426616
G05_R0762,G05,train,500,50,1e-06,0.8,0.3,0.2,5.0,3915.39332,3917.519236781572
G05_R0763,G05,train,500,50,1e-06,0.75,0.1,0.2,5.0,629.95816,631.6662365534693
G05_R0764,G05,test,500,50,1e-06,0.75,0.2,0.2,5.0,1891.75515,1894.854065190134
G05_R0765,G05,train,500,50,1e-06,0.75,0.3,0.2,5.0,3948.29281,3953.345540794062
G05_R0766,G05,train,500,50,1e-06,0.7,0.1,0.2,5.0,635.55773,636.0157267657993
G05_R0767,G05,test,500,50,1e-06,0.7,0.2,0.2,5.0,1910.35461,1913.268250032908
G05_R0768,G05,test,500,50,1e-06,0.7,0.3,0.2,5.0,3986.59228,3991.369606783624
G06_R0001,G06,train,25,3,0.001,0.85,0.1,0.3,4.0,4.9808637,4.983794604366579
G06_R0002,G06,test,25,3,0.001,0.85,0.2,0.3,4.0,7.39498,7.410966947680039
G06_R0003,G06,train,25,3,0.001,0.85,0.3,0.3,4.0,11.3540105,11.367193954831569
G06_R0004,G06,train,25,3,0.001,0.8,0.1,0.3,4.0,5.000652199999999,4.998821092161439
G06_R0005,G06,train,25,3,0.001,0.8,0.2,0.3,4.0,7.4352897,7.43066841879806
G06_R0006,G06,train,25,3,0.001,0.8,0.3,0.3,4.0,11.427614,11.418592444178636
G06_R0007,G06,test,25,3,0.001,0.75,0.1,0.3,4.0,5.0215171,5.0310679640638405
G06_R0008,G06,train,25,3,0.001,0.75,0.2,0.3,4.0,7.4781642,7.482201913697529
G06_R0009,G06,train,25,3,0.001,0.75,0.3,0.3,4.0,11.5061818,11.523547384357384
G06_R0010,G06,train,25,3,0.001,0.7,0.1,0.3,4.0,5.0436555,5.039024318730539
G06_R0011,G06,train,25,3,0.001,0.7,0.2,0.3,4.0,7.5238987,7.517261710819648
G06_R0012,G06,train,25,3,0.001,0.7,0.3,0.3,4.0,11.5917096,11.545584231953203
G06_R0013,G06,test,25,3,0.0001,0.85,0.1,0.3,4.0,6.371586099999999,6.375696895368983
G06_R0014,G06,train,25,3,0.0001,0.85,0.2,0.3,4.0,10.2037,10.20781049760618
G06_R0015,G06,train,25,3,0.0001,0.85,0.3,0.3,4.0,17.292662,17.321706704758586
G06_R0016,G06,train,25,3,0.0001,0.8,0.1,0.3,4.0,6.3860633,6.384992756214813
G06_R0017,G06,train,25,3,0.0001,0.8,0.2,0.3,4.0,10.232414,10.232027936714331
G06_R0018,G06,train,25,3,0.0001,0.8,0.3,0.3,4.0,17.346317000000003,17.336587432602354
G06_R0019,G06,train,25,3,0.0001,0.75,0.1,0.3,4.0,6.4013175,6.404007875581065
G06_R0020,G06,test,25,3,0.0001,0.75,0.2,0.3,4.0,10.262098,10.269885677631985
G06_R0021,G06,train,25,3,0.0001,0.75,0.3,0.3,4.0,17.404936,17.412283848177687
G06_R0022,G06,train,25,3,0.0001,0.7,0.1,0.3,4.0,6.4174447,6.40967109911229
G06_R0023,G06,train,25,3,0.0001,0.7,0.2,0.3,4.0,10.293749,10.275704697881997
G06_R0024,G06,train,25,3,0.0001,0.7,0.3,0.3,4.0,17.466514,17.450169854611477
G06_R0025,G06,test,25,3,1e-05,0.85,0.1,0.3,4.0,8.853062,8.86379516461868
G06_R0026,G06,train,25,3,1e-05,0.85,0.2,0.3,4.0,17.990347,17.994479106454115
G06_R0027,G06,train,25,3,1e-05,0.85,0.3,0.3,4.0,33.894278,33.906690642186426
G06_R0028,G06,test,25,3,1e-05,0.8,0.1,0.3,4.0,8.866083999999999,8.863810180868679
G06_R0029,G06,train,25,3,1e-05,0.8,0.2,0.3,4.0,18.020228,18.017464992215373
G06_R0030,G06,train,25,3,1e-05,0.8,0.3,0.3,4.0,33.950127,33.94264895078179
G06_R0031,G06,train,25,3,1e-05,0.75,0.1,0.3,4.0,8.8804,8.880410730513994
G06_R0032,G06,train,25,3,1e-05,0.75,0.2,0.3,4.0,18.053098,18.061850662741453
G06_R0033,G06,train,25,3,1e-05,0.75,0.3,0.3,4.0,34.013960999999995,34.020858535747124
G06_R0034,G06,test,25,3,1e-05,0.7,0.1,0.3,4.0,8.896307,8.886309802718353
G06_R0035,G06,test,25,3,1e-05,0.7,0.2,0.3,4.0,18.090955,18.08077603305373
