case_uid,geometry_id,logo_fold,split
G03_R0248,G03,holdout_G06,train
G03_R0249,G03,holdout_G06,train
G03_R0250,G03,holdout_G06,train
G03_R0251,G03,holdout_G06,train
G03_R0252,G03,holdout_G06,train
G03_R0253,G03,holdout_G06,train
G03_R0254,G03,holdout_G06,train
G03_R0255,G03,holdout_G06,train
G03_R0256,G03,holdout_G06,train
G03_R0257,G03,holdout_G06,train
G03_R0258,G03,holdout_G06,train
G03_R0259,G03,holdout_G06,train
G03_R0260,G03,holdout_G06,train
G03_R0261,G03,holdout_G06,train
G03_R0262,G03,holdout_G06,train
G03_R0263,G03,holdout_G06,train
G03_R0264,G03,holdout_G06,train
G03_R0265,G03,holdout_G06,train
G03_R0266,G03,holdout_G06,train
G03_R0267,G03,holdout_G06,train
G03_R0268,G03,holdout_G06,train
G03_R0269,G03,holdout_G06,train
G03_R0270,G03,holdout_G06,train
G03_R0271,G03,holdout_G06,train
G03_R0272,G03,holdout_G06,train
G03_R0273,G03,holdout_G06,train
G03_R0274,G03,holdout_G06,train
G03_R0275,G03,holdout_G06,train
G03_R0276,G03,holdout_G06,train
G03_R0277,G03,holdout_G06,train
G03_R0278,G03,holdout_G06,train
G03_R0279,G03,holdout_G06,train
G03_R0280,G03,holdout_G06,train
G03_R0281,G03,holdout_G06,train
G03_R0282,G03,holdout_G06,train
G03_R0283,G03,holdout_G06,train
G03_R0284,G03,holdout_G06,train
G03_R0285,G03,holdout_G06,train
G03_R0286,G03,holdout_G06,train
G03_R0287,G03,holdout_G06,train
G03_R0288,G03,holdout_G06,train
G03_R0289,G03,holdout_G06,train
G03_R0290,G03,holdout_G06,train
G03_R0291,G03,holdout_G06,train
G03_R0292,G03,holdout_G06,train
G03_R0293,G03,holdout_G06,train
G03_R0294,G03,holdout_G06,train
G03_R0295,G03,holdout_G06,train
G03_R0296,G03,holdout_G06,train
G03_R0297,G03,holdout_G06,train
G03_R0298,G03,holdout_G06,train
G03_R0299,G03,holdout_G06,train
G03_R0300,G03,holdout_G06,train
G03_R0301,G03,holdout_G06,train
G03_R0302,G03,holdout_G06,train
G03_R0303,G03,holdout_G06,train
G03_R0304,G03,holdout_G06,train
G03_R0305,G03,holdout_G06,train
G03_R0306,G03,holdout_G06,train
G03_R0307,G03,holdout_G06,train
G03_R0308,G03,holdout_G06,train
G03_R0309,G03,holdout_G06,train
G03_R0310,G03,holdout_G06,train
G03_R0311,G03,holdout_G06,train
G03_R0312,G03,holdout_G06,train
G03_R0313,G03,holdout_G06,train
G03_R0314,G03,holdout_G06,train
G03_R0315,G03,holdout_G06,train
G03_R0316,G03,holdout_G06,train
G03_R0317,G03,holdout_G06,train
G03_R0318,G03,holdout_G06,train
G03_R0319,G03,holdout_G06,train
G03_R0320,G03,holdout_G06,train
G03_R0321,G03,holdout_G06,train
G03_R0322,G03,holdout_G06,train
G03_R0323,G03,holdout_G06,train
G03_R0324,G03,holdout_G06,train
G03_R0325,G03,holdout_G06,train
G03_R0326,G03,holdout_G06,train
G03_R0327,G03,holdout_G06,train
G03_R0328,G03,holdout_G06,train
G03_R0329,G03,holdout_G06,train
G03_R0330,G03,holdout_G06,train
G03_R0331,G03,holdout_G06,train
G03_R0332,G03,holdout_G06,train
G03_R0333,G03,holdout_G06,train
G03_R0334,G03,holdout_G06,train
G03_R0335,G03,holdout_G06,train
G03_R0336,G03,holdout_G06,train
G03_R0337,G03,holdout_G06,train
G03_R0338,G03,holdout_G06,train
G03_R0339,G03,holdout_G06,train
G03_R0340,G03,holdout_G06,train
G03_R0341,G03,holdout_G06,train
G03_R0342,G03,holdout_G06,train
G03_R0343,G03,holdout_G06,train
G03_R0344,G03,holdout_G06,train
G03_R0345,G03,holdout_G06,train
G03_R0346,G03,holdout_G06,train
G03_R0347,G03,holdout_G06,train
G03_R0348,G03,holdout_G06,train
G03_R0349,G03,holdout_G06,train
G03_R0350,G03,holdout_G06,train
G03_R0351,G03,holdout_G06,train
G03_R0352,G03,holdout_G06,train
G03_R0353,G03,holdout_G06,train
G03_R0354,G03,holdout_G06,train
G03_R0355,G03,holdout_G06,train
G03_R0356,G03,holdout_G06,train
G03_R0357,G03,holdout_G06,train
G03_R0358,G03,holdout_G06,train
G03_R0359,G03,holdout_G06,train
G03_R0360,G03,holdout_G06,train
G03_R0361,G03,holdout_G06,train
G03_R0362,G03,holdout_G06,train
G03_R0363,G03,holdout_G06,train
G03_R0364,G03,holdout_G06,train
G03_R0365,G03,holdout_G06,train
G03_R0366,G03,holdout_G06,train
G03_R0367,G03,holdout_G06,train
G03_R0368,G03,holdout_G06,train
G03_R0369,G03,holdout_G06,train
G03_R0370,G03,holdout_G06,train
G03_R0371,G03,holdout_G06,train
G03_R0372,G03,holdout_G06,train
G03_R0373,G03,holdout_G06,train
G03_R0374,G03,holdout_G06,train
G03_R0375,G03,holdout_G06,train
G03_R0376,G03,holdout_G06,train
G03_R0377,G03,holdout_G06,train
G03_R0378,G03,holdout_G06,train
G03_R0379,G03,holdout_G06,train
G03_R0380,G03,holdout_G06,train
G03_R0381,G03,holdout_G06,train
G03_R0382,G03,holdout_G06,train
G03_R0383,G03,holdout_G06,train
G03_R0384,G03,holdout_G06,train
G03_R0385,G03,holdout_G06,train
G03_R0386,G03,holdout_G06,train
G03_R0387,G03,holdout_G06,train
G03_R0388,G03,holdout_G06,train
G03_R0389,G03,holdout_G06,train
G03_R0390,G03,holdout_G06,train
G03_R0391,G03,holdout_G06,train
G03_R0392,G03,holdout_G06,train
G03_R0393,G03,holdout_G06,train
G03_R0394,G03,holdout_G06,train
G03_R0395,G03,holdout_G06,train
G03_R0396,G03,holdout_G06,train
G03_R0397,G03,holdout_G06,train
G03_R0398,G03,holdout_G06,train
G03_R0399,G03,holdout_G06,train
G03_R0400,G03,holdout_G06,train
G03_R0401,G03,holdout_G06,train
G03_R0402,G03,holdout_G06,train
G03_R0403,G03,holdout_G06,train
G03_R0404,G03,holdout_G06,train
G03_R0405,G03,holdout_G06,train
G03_R0406,G03,holdout_G06,train
G03_R0407,G03,holdout_G06,train
G03_R0408,G03,holdout_G06,train
G03_R0409,G03,holdout_G06,train
G03_R0410,G03,holdout_G06,train
G03_R0411,G03,holdout_G06,train
G03_R0412,G03,holdout_G06,train
G03_R0413,G03,holdout_G06,train
G03_R0414,G03,holdout_G06,train
G03_R0415,G03,holdout_G06,train
G03_R0416,G03,holdout_G06,train
G03_R0417,G03,holdout_G06,train
G03_R0418,G03,holdout_G06,train
G03_R0419,G03,holdout_G06,train
G03_R0420,G03,holdout_G06,train
G03_R0421,G03,holdout_G06,train
G03_R0422,G03,holdout_G06,train
G03_R0423,G03,holdout_G06,train
G03_R0424,G03,holdout_G06,train
G03_R0425,G03,holdout_G06,train
G03_R0426,G03,holdout_G06,train
G03_R0427,G03,holdout_G06,train
G03_R0428,G03,holdout_G06,train
G03_R0429,G03,holdout_G06,train
G03_R0430,G03,holdout_G06,train
G03_R0431,G03,holdout_G06,train
G03_R0432,G03,holdout_G06,train
G03_R0433,G03,holdout_G06,train
G03_R0434,G03,holdout_G06,train
G03_R0435,G03,holdout_G06,train
G03_R0436,G03,holdout_G06,train
G03_R0437,G03,holdout_G06,train
G03_R0438,G03,holdout_G06,train
G03_R0439,G03,holdout_G06,train
G03_R0440,G03,holdout_G06,train
G03_R0441,G03,holdout_G06,train
G03_R0442,G03,holdout_G06,train
G03_R0443,G03,holdout_G06,train
G03_R0444,G03,holdout_G06,train
G03_R0445,G03,holdout_G06,train
G03_R0446,G03,holdout_G06,train
G03_R0447,G03,holdout_G06,train
G03_R0448,G03,holdout_G06,train
G03_R0449,G03,holdout_G06,train
G03_R0450,G03,holdout_G06,train
G03_R0451,G03,holdout_G06,train
G03_R0452,G03,holdout_G06,train
G03_R0453,G03,holdout_G06,train
G03_R0454,G03,holdout_G06,train
G03_R0455,G03,holdout_G06,train
G03_R0456,G03,holdout_G06,train
G03_R0457,G03,holdout_G06,train
G03_R0458,G03,holdout_G06,train
G03_R0459,G03,holdout_G06,train
G03_R0460,G03,holdout_G06,train
G03_R0461,G03,holdout_G06,train
G03_R0462,G03,holdout_G06,train
G03_R0463,G03,holdout_G06,train
G03_R0464,G03,holdout_G06,train
G03_R0465,G03,holdout_G06,train
G03_R0466,G03,holdout_G06,train
G03_R0467,G03,holdout_G06,train
G03_R0468,G03,holdout_G06,train
G03_R0469,G03,holdout_G06,train
G03_R0470,G03,holdout_G06,train
G03_R0471,G03,holdout_G06,train
G03_R0472,G03,holdout_G06,train
G03_R0473,G03,holdout_G06,train
G03_R0474,G03,holdout_G06,train
G03_R0475,G03,holdout_G06,train
G03_R0476,G03,holdout_G06,train
G03_R0477,G03,holdout_G06,train
G03_R0478,G03,holdout_G06,train
G03_R0479,G03,holdout_G06,train
G03_R0480,G03,holdout_G06,train
G03_R0481,G03,holdout_G06,train
G03_R0482,G03,holdout_G06,train
G03_R0483,G03,holdout_G06,train
G03_R0484,G03,holdout_G06,train
G03_R0485,G03,holdout_G06,train
G03_R0486,G03,holdout_G06,train
G03_R0487,G03,holdout_G06,train
G03_R0488,G03,holdout_G06,train
G03_R0489,G03,holdout_G06,train
G03_R0490,G03,holdout_G06,train
G03_R0491,G03,holdout_G06,train
G03_R0492,G03,holdout_G06,train
G03_R0493,G03,holdout_G06,train
G03_R0494,G03,holdout_G06,train
G03_R0495,G03,holdout_G06,train
G03_R0496,G03,holdout_G06,train
G03_R0497,G03,holdout_G06,train
G03_R0498,G03,holdout_G06,train
G03_R0499,G03,holdout_G06,train
G03_R0500,G03,holdout_G06,train
G03_R0501,G03,holdout_G06,train
G03_R0502,G03,holdout_G06,train
G03_R0503,G03,holdout_G06,train
G03_R0504,G03,holdout_G06,train
G03_R0505,G03,holdout_G06,train
G03_R0506,G03,holdout_G06,train
G03_R0507,G03,holdout_G06,train
G03_R0508,G03,holdout_G06,train
G03_R0509,G03,holdout_G06,train
G03_R0510,G03,holdout_G06,train
G03_R0511,G03,holdout_G06,train
G03_R0512,G03,holdout_G06,train
G03_R0513,G03,holdout_G06,train
G03_R0514,G03,holdout_G06,train
G03_R0515,G03,holdout_G06,train
G03_R0516,G03,holdout_G06,train
G03_R0517,G03,holdout_G06,train
G03_R0518,G03,holdout_G06,train
G03_R0519,G03,holdout_G06,train
G03_R0520,G03,holdout_G06,train
G03_R0521,G03,holdout_G06,train
G03_R0522,G03,holdout_G06,train
G03_R0523,G03,holdout_G06,train
G03_R0524,G03,holdout_G06,train
G03_R0525,G03,holdout_G06,train
G03_R0526,G03,holdout_G06,train
G03_R0527,G03,holdout_G06,train
G03_R0528,G03,holdout_G06,train
G03_R0529,G03,holdout_G06,train
G03_R0530,G03,holdout_G06,train
G03_R0531,G03,holdout_G06,train
G03_R0532,G03,holdout_G06,train
G03_R0533,G03,holdout_G06,train
G03_R0534,G03,holdout_G06,train
G03_R0535,G03,holdout_G06,train
G03_R0536,G03,holdout_G06,train
G03_R0537,G03,holdout_G06,train
G03_R0538,G03,holdout_G06,train
G03_R0539,G03,holdout_G06,train
G03_R0540,G03,holdout_G06,train
G03_R0541,G03,holdout_G06,train
G03_R0542,G03,holdout_G06,train
G03_R0543,G03,holdout_G06,train
G03_R0544,G03,holdout_G06,train
G03_R0545,G03,holdout_G06,train
G03_R0546,G03,holdout_G06,train
G03_R0547,G03,holdout_G06,train
G03_R0548,G03,holdout_G06,train
G03_R0549,G03,holdout_G06,train
G03_R0550,G03,holdout_G06,train
G03_R0551,G03,holdout_G06,train
G03_R0552,G03,holdout_G06,train
G03_R0553,G03,holdout_G06,train
G03_R0554,G03,holdout_G06,train
G03_R0555,G03,holdout_G06,train
G03_R0556,G03,holdout_G06,train
G03_R0557,G03,holdout_G06,train
G03_R0558,G03,holdout_G06,train
G03_R0559,G03,holdout_G06,train
G03_R0560,G03,holdout_G06,train
G03_R0561,G03,holdout_G06,train
G03_R0562,G03,holdout_G06,train
G03_R0563,G03,holdout_G06,train
G03_R0564,G03,holdout_G06,train
G03_R0565,G03,holdout_G06,train
G03_R0566,G03,holdout_G06,train
G03_R0567,G03,holdout_G06,train
G03_R0568,G03,holdout_G06,train
G03_R0569,G03,holdout_G06,train
G03_R0570,G03,holdout_G06,train
G03_R0571,G03,holdout_G06,train
G03_R0572,G03,holdout_G06,train
G03_R0573,G03,holdout_G06,train
G03_R0574,G03,holdout_G06,train
G03_R0575,G03,holdout_G06,train
G03_R0576,G03,holdout_G06,train
G03_R0577,G03,holdout_G06,train
G03_R0578,G03,holdout_G06,train
G03_R0579,G03,holdout_G06,train
G03_R0580,G03,holdout_G06,train
G03_R0581,G03,holdout_G06,train
G03_R0582,G03,holdout_G06,train
G03_R0583,G03,holdout_G06,train
G03_R0584,G03,holdout_G06,train
G03_R0585,G03,holdout_G06,train
G03_R0586,G03,holdout_G06,train
G03_R0587,G03,holdout_G06,train
G03_R0588,G03,holdout_G06,train
G03_R0589,G03,holdout_G06,train
G03_R0590,G03,holdout_G06,train
G03_R0591,G03,holdout_G06,train
G03_R0592,G03,holdout_G06,train
G03_R0593,G03,holdout_G06,train
G03_R0594,G03,holdout_G06,train
G03_R0595,G03,holdout_G06,train
G03_R0596,G03,holdout_G06,train
G03_R0597,G03,holdout_G06,train
G03_R0598,G03,holdout_G06,train
G03_R0599,G03,holdout_G06,train
G03_R0600,G03,holdout_G06,train
G03_R0601,G03,holdout_G06,train
G03_R0602,G03,holdout_G06,train
G03_R0603,G03,holdout_G06,train
G03_R0604,G03,holdout_G06,train
G03_R0605,G03,holdout_G06,train
G03_R0606,G03,holdout_G06,train
G03_R0607,G03,holdout_G06,train
G03_R0608,G03,holdout_G06,train
G03_R0609,G03,holdout_G06,train
G03_R0610,G03,holdout_G06,train
G03_R0611,G03,holdout_G06,train
G03_R0612,G03,holdout_G06,train
G03_R0613,G03,holdout_G06,train
G03_R0614,G03,holdout_G06,train
G03_R0615,G03,holdout_G06,train
G03_R0616,G03,holdout_G06,train
G03_R0617,G03,holdout_G06,train
G03_R0618,G03,holdout_G06,train
G03_R0619,G03,holdout_G06,train
G03_R0620,G03,holdout_G06,train
G03_R0621,G03,holdout_G06,train
G03_R0622,G03,holdout_G06,train
G03_R0623,G03,holdout_G06,train
G03_R0624,G03,holdout_G06,train
G03_R0625,G03,holdout_G06,train
G03_R0626,G03,holdout_G06,train
G03_R0627,G03,holdout_G06,train
G03_R0628,G03,holdout_G06,train
G03_R0629,G03,holdout_G06,train
G03_R0630,G03,holdout_G06,train
G03_R0631,G03,holdout_G06,train
G03_R0632,G03,holdout_G06,train
G03_R0633,G03,holdout_G06,train
G03_R0634,G03,holdout_G06,train
G03_R0635,G03,holdout_G06,train
G03_R0636,G03,holdout_G06,train
G03_R0637,G03,holdout_G06,train
G03_R0638,G03,holdout_G06,train
G03_R0639,G03,holdout_G06,train
G03_R0640,G03,holdout_G06,train
G03_R0641,G03,holdout_G06,train
G03_R0642,G03,holdout_G06,train
G03_R0643,G03,holdout_G06,train
G03_R0644,G03,holdout_G06,train
G03_R0645,G03,holdout_G06,train
G03_R0646,G03,holdout_G06,train
G03_R0647,G03,holdout_G06,train
G03_R0648,G03,holdout_G06,train
G03_R0649,G03,holdout_G06,train
G03_R0650,G03,holdout_G06,train
G03_R0651,G03,holdout_G06,train
G03_R0652,G03,holdout_G06,train
G03_R0653,G03,holdout_G06,train
G03_R0654,G03,holdout_G06,train
G03_R0655,G03,holdout_G06,train
G03_R0656,G03,holdout_G06,train
G03_R0657,G03,holdout_G06,train
G03_R0658,G03,holdout_G06,train
G03_R0659,G03,holdout_G06,train
G03_R0660,G03,holdout_G06,train
G03_R0661,G03,holdout_G06,train
G03_R0662,G03,holdout_G06,train
G03_R0663,G03,holdout_G06,train
G03_R0664,G03,holdout_G06,train
G03_R0665,G03,holdout_G06,train
G03_R0666,G03,holdout_G06,train
G03_R0667,G03,holdout_G06,train
G03_R0668,G03,holdout_G06,train
G03_R0669,G03,holdout_G06,train
G03_R0670,G03,holdout_G06,train
G03_R0671,G03,holdout_G06,train
G03_R0672,G03,holdout_G06,train
G03_R0673,G03,holdout_G06,train
G03_R0674,G03,holdout_G06,train
G03_R0675,G03,holdout_G06,train
G03_R0676,G03,holdout_G06,train
G03_R0677,G03,holdout_G06,train
G03_R0678,G03,holdout_G06,train
G03_R0679,G03,holdout_G06,train
G03_R0680,G03,holdout_G06,train
G03_R0681,G03,holdout_G06,train
G03_R0682,G03,holdout_G06,train
G03_R0683,G03,holdout_G06,train
G03_R0684,G03,holdout_G06,train
G03_R0685,G03,holdout_G06,train
G03_R0686,G03,holdout_G06,train
G03_R0687,G03,holdout_G06,train
G03_R0688,G03,holdout_G06,train
G03_R0689,G03,holdout_G06,train
G03_R0690,G03,holdout_G06,train
G03_R0691,G03,holdout_G06,train
G03_R0692,G03,holdout_G06,train
G03_R0693,G03,holdout_G06,train
G03_R0694,G03,holdout_G06,train
G03_R0695,G03,holdout_G06,train
G03_R0696,G03,holdout_G06,train
G03_R0697,G03,holdout_G06,train
G03_R0698,G03,holdout_G06,train
G03_R0699,G03,holdout_G06,train
G03_R0700,G03,holdout_G06,train
G03_R0701,G03,holdout_G06,train
G03_R0702,G03,holdout_G06,train
G03_R0703,G03,holdout_G06,train
G03_R0704,G03,holdout_G06,train
G03_R0705,G03,holdout_G06,train
G03_R0706,G03,holdout_G06,train
G03_R0707,G03,holdout_G06,train
G03_R0708,G03,holdout_G06,train
G03_R0709,G03,holdout_G06,train
G03_R0710,G03,holdout_G06,train
G03_R0711,G03,holdout_G06,train
G03_R0712,G03,holdout_G06,train
G03_R0713,G03,holdout_G06,train
G03_R0714,G03,holdout_G06,train
G03_R0715,G03,holdout_G06,train
G03_R0716,G03,holdout_G06,train
G03_R0717,G03,holdout_G06,train
G03_R0718,G03,holdout_G06,train
G03_R0719,G03,holdout_G06,train
G03_R0720,G03,holdout_G06,train
G03_R0721,G03,holdout_G06,train
G03_R0722,G03,holdout_G06,train
G03_R0723,G03,holdout_G06,train
G03_R0724,G03,holdout_G06,train
G03_R0725,G03,holdout_G06,train
G03_R0726,G03,holdout_G06,train
G03_R0727,G03,holdout_G06,train
G03_R0728,G03,holdout_G06,train
G03_R0729,G03,holdout_G06,train
G03_R0730,G03,holdout_G06,train
G03_R0731,G03,holdout_G06,train
G03_R0732,G03,holdout_G06,train
G03_R0733,G03,holdout_G06,train
G03_R0734,G03,holdout_G06,train
G03_R0735,G03,holdout_G06,train
G03_R0736,G03,holdout_G06,train
G03_R0737,G03,holdout_G06,train
G03_R0738,G03,holdout_G06,train
G03_R0739,G03,holdout_G06,train
G03_R0740,G03,holdout_G06,train
G03_R0741,G03,holdout_G06,train
G03_R0742,G03,holdout_G06,train
G03_R0743,G03,holdout_G06,train
G03_R0744,G03,holdout_G06,train
G03_R0745,G03,holdout_G06,train
G03_R0746,G03,holdout_G06,train
G03_R0747,G03,holdout_G06,train
G03_R0748,G03,holdout_G06,train
G03_R0749,G03,holdout_G06,train
G03_R0750,G03,holdout_G06,train
G03_R0751,G03,holdout_G06,train
G03_R0752,G03,holdout_G06,train
G03_R0753,G03,holdout_G06,train
G03_R0754,G03,holdout_G06,train
G03_R0755,G03,holdout_G06,train
G03_R0756,G03,holdout_G06,train
G03_R0757,G03,holdout_G06,train
G03_R0758,G03,holdout_G06,train
G03_R0759,G03,holdout_G06,train
G03_R0760,G03,holdout_G06,train
G03_R0761,G03,holdout_G06,train
G03_R0762,G03,holdout_G06,train
G03_R0763,G03,holdout_G06,train
G03_R0764,G03,holdout_G06,train
G03_R0765,G03,holdout_G06,train
G03_R0766,G03,holdout_G06,train
G03_R0767,G03,holdout_G06,train
G03_R0768,G03,holdout_G06,train
G04_R0001,G04,holdout_G06,train
G04_R0002,G04,holdout_G06,train
G04_R0003,G04,holdout_G06,train
G04_R0004,G04,holdout_G06,train
G04_R0005,G04,holdout_G06,train
G04_R0006,G04,holdout_G06,train
G04_R0007,G04,holdout_G06,train
G04_R0008,G04,holdout_G06,train
G04_R0009,G04,holdout_G06,train
G04_R0010,G04,holdout_G06,train
G04_R0011,G04,holdout_G06,train
G04_R0012,G04,holdout_G06,train
G04_R0013,G04,holdout_G06,train
G04_R0014,G04,holdout_G06,train
G04_R0015,G04,holdout_G06,train
G04_R0016,G04,holdout_G06,train
G04_R0017,G04,holdout_G06,train
G04_R0018,G04,holdout_G06,train
G04_R0019,G04,holdout_G06,train
G04_R0020,G04,holdout_G06,train
G04_R0021,G04,holdout_G06,train
G04_R0022,G04,holdout_G06,train
G04_R0023,G04,holdout_G06,train
G04_R0024,G04,holdout_G06,train
G04_R0025,G04,holdout_G06,train
G04_R0026,G04,holdout_G06,train
G04_R0027,G04,holdout_G06,train
G04_R0028,G04,holdout_G06,train
G04_R0029,G04,holdout_G06,train
G04_R0030,G04,holdout_G06,train
G04_R0031,G04,holdout_G06,train
G04_R0032,G04,holdout_G06,train
G04_R0033,G04,holdout_G06,train
G04_R0034,G04,holdout_G06,train
G04_R0035,G04,holdout_G06,train
G04_R0036,G04,holdout_G06,train
G04_R0037,G04,holdout_G06,train
G04_R0038,G04,holdout_G06,train
G04_R0039,G04,holdout_G06,train
G04_R0040,G04,holdout_G06,train
G04_R0041,G04,holdout_G06,train
G04_R0042,G04,holdout_G06,train
G04_R0043,G04,holdout_G06,train
G04_R0044,G04,holdout_G06,train
G04_R0045,G04,holdout_G06,train
G04_R0046,G04,holdout_G06,train
G04_R0047,G04,holdout_G06,train
G04_R0048,G04,holdout_G06,train
G04_R0049,G04,holdout_G06,train
G04_R0050,G04,holdout_G06,train
G04_R0051,G04,holdout_G06,train
G04_R0052,G04,holdout_G06,train
G04_R0053,G04,holdout_G06,train
G04_R0054,G04,holdout_G06,train
G04_R0055,G04,holdout_G06,train
G04_R0056,G04,holdout_G06,train
G04_R0057,G04,holdout_G06,train
G04_R0058,G04,holdout_G06,train
G04_R0059,G04,holdout_G06,train
G04_R0060,G04,holdout_G06,train
G04_R0061,G04,holdout_G06,train
G04_R0062,G04,holdout_G06,train
G04_R0063,G04,holdout_G06,train
G04_R0064,G04,holdout_G06,train
G04_R0065,G04,holdout_G06,train
G04_R0066,G04,holdout_G06,train
G04_R0067,G04,holdout_G06,train
G04_R0068,G04,holdout_G06,train
G04_R0069,G04,holdout_G06,train
G04_R0070,G04,holdout_G06,train
G04_R0071,G04,holdout_G06,train
G04_R0072,G04,holdout_G06,train
G04_R0073,G04,holdout_G06,train
G04_R0074,G04,holdout_G06,train
G04_R0075,G04,holdout_G06,train
G04_R0076,G04,holdout_G06,train
G04_R0077,G04,holdout_G06,train
G04_R0078,G04,holdout_G06,train
G04_R0079,G04,holdout_G06,train
G04_R0080,G04,holdout_G06,train
G04_R0081,G04,holdout_G06,train
G04_R0082,G04,holdout_G06,train
G04_R0083,G04,holdout_G06,train
G04_R0084,G04,holdout_G06,train
G04_R0085,G04,holdout_G06,train
G04_R0086,G04,holdout_G06,train
G04_R0087,G04,holdout_G06,train
G04_R0088,G04,holdout_G06,train
G04_R0089,G04,holdout_G06,train
G04_R0090,G04,holdout_G06,train
G04_R0091,G04,holdout_G06,train
G04_R0092,G04,holdout_G06,train
G04_R0093,G04,holdout_G06,train
G04_R0094,G04,holdout_G06,train
G04_R0095,G04,holdout_G06,train
G04_R0096,G04,holdout_G06,train
G04_R0097,G04,holdout_G06,train
G04_R0098,G04,holdout_G06,train
G04_R0099,G04,holdout_G06,train
G04_R0100,G04,holdout_G06,train
G04_R0101,G04,holdout_G06,train
G04_R0102,G04,holdout_G06,train
G04_R0103,G04,holdout_G06,train
G04_R0104,G04,holdout_G06,train
G04_R0105,G04,holdout_G06,train
G04_R0106,G04,holdout_G06,train
G04_R0107,G04,holdout_G06,train
G04_R0108,G04,holdout_G06,train
G04_R0109,G04,holdout_G06,train
G04_R0110,G04,holdout_G06,train
G04_R0111,G04,holdout_G06,train
G04_R0112,G04,holdout_G06,train
G04_R0113,G04,holdout_G06,train
G04_R0114,G04,holdout_G06,train
G04_R0115,G04,holdout_G06,train
G04_R0116,G04,holdout_G06,train
G04_R0117,G04,holdout_G06,train
G04_R0118,G04,holdout_G06,train
G04_R0119,G04,holdout_G06,train
G04_R0120,G04,holdout_G06,train
G04_R0121,G04,holdout_G06,train
G04_R0122,G04,holdout_G06,train
G04_R0123,G04,holdout_G06,train
G04_R0124,G04,holdout_G06,train
G04_R0125,G04,holdout_G06,train
G04_R0126,G04,holdout_G06,train
G04_R0127,G04,holdout_G06,train
G04_R0128,G04,holdout_G06,train
G04_R0129,G04,holdout_G06,train
G04_R0130,G04,holdout_G06,train
G04_R0131,G04,holdout_G06,train
G04_R0132,G04,holdout_G06,train
G04_R0133,G04,holdout_G06,train
G04_R0134,G04,holdout_G06,train
G04_R0135,G04,holdout_G06,train
G04_R0136,G04,holdout_G06,train
G04_R0137,G04,holdout_G06,train
G04_R0138,G04,holdout_G06,train
G04_R0139,G04,holdout_G06,train
G04_R0140,G04,holdout_G06,train
G04_R0141,G04,holdout_G06,train
G04_R0142,G04,holdout_G06,train
G04_R0143,G04,holdout_G06,train
G04_R0144,G04,holdout_G06,train
G04_R0145,G04,holdout_G06,train
G04_R0146,G04,holdout_G06,train
G04_R0147,G04,holdout_G06,train
G04_R0148,G04,holdout_G06,train
G04_R0149,G04,holdout_G06,train
G04_R0150,G04,holdout_G06,train
G04_R0151,G04,holdout_G06,train
